name,128,64,32,16,8,4,2,1
Marius Copil,1.0000,0.4797,0.1805,0.0425,0.0087,0.0017,0.0002,0.0000
Andreas Seppi,1.0000,0.4226,0.1447,0.0303,0.0056,0.0008,0.0002,0.0000
Lukas Lacko,1.0000,0.3662,0.1096,0.0190,0.0028,0.0006,0.0002,0.0000
Yoshihito Nishioka,1.0000,0.4591,0.1684,0.0386,0.0078,0.0016,0.0001,0.0000
Marcos Baghdatis,1.0000,0.4983,0.1976,0.0492,0.0108,0.0013,0.0001,0.0000
Denis Shapovalov,1.0000,0.5086,0.2049,0.0519,0.0106,0.0009,0.0001,0.0000
Steve Darcis,1.0000,0.4518,0.1566,0.0347,0.0063,0.0007,0.0001,0.0000
Denis Istomin,1.0000,0.4506,0.1615,0.0394,0.0059,0.0007,0.0001,0.0000
Alessandro Giannessi,1.0000,0.4475,0.1596,0.0373,0.0040,0.0006,0.0001,0.0000
Ruben Bemelmans,1.0000,0.4018,0.1253,0.0242,0.0029,0.0006,0.0001,0.0000
Ernesto Escobedo,1.0000,0.4034,0.1303,0.0249,0.0043,0.0005,0.0001,0.0000
Nikoloz Basilashvili,1.0000,0.4416,0.1580,0.0366,0.0059,0.0004,0.0001,0.0000
Mikhail Kukushkin,1.0000,0.4035,0.1243,0.0230,0.0035,0.0004,0.0001,0.0000
Renzo Olivo,1.0000,0.3662,0.1008,0.0188,0.0017,0.0004,0.0001,0.0000
Lloyd George Muirhead Harris,1.0000,0.6208,0.3192,0.1308,0.0317,0.0067,0.0000,0.0000
Daniel Evans,1.0000,0.4712,0.1758,0.0451,0.0073,0.0017,0.0000,0.0000
Nicolas Jarry,1.0000,0.3835,0.1125,0.0240,0.0055,0.0015,0.0000,0.0000
Tommy Paul,1.0000,0.4363,0.1406,0.0325,0.0063,0.0013,0.0000,0.0000
Radek Stepanek,1.0000,0.3687,0.1030,0.0191,0.0043,0.0013,0.0000,0.0000
Joao Domingues,1.0000,0.4050,0.1315,0.0330,0.0080,0.0010,0.0000,0.0000
Damir Dzumhur,1.0000,0.4809,0.1782,0.0470,0.0077,0.0010,0.0000,0.0000
Peter Gojowczyk,1.0000,0.4485,0.1632,0.0374,0.0058,0.0010,0.0000,0.0000
Stefano Napolitano,1.0000,0.3910,0.1105,0.0240,0.0045,0.0010,0.0000,0.0000
Yannick Hanfmann,1.0000,0.4870,0.1857,0.0517,0.0135,0.0009,0.0000,0.0000
Nicolas Kicker,1.0000,0.4466,0.1599,0.0343,0.0052,0.0009,0.0000,0.0000
Guido Pella,1.0000,0.4258,0.1427,0.0315,0.0049,0.0008,0.0000,0.0000
Prajnesh Gunneswaran,1.0000,0.3867,0.1125,0.0267,0.0017,0.0008,0.0000,0.0000
Yuichi Sugita,1.0000,0.4265,0.1401,0.0332,0.0052,0.0007,0.0000,0.0000
Mikhail Youzhny,1.0000,0.3983,0.1239,0.0264,0.0045,0.0007,0.0000,0.0000
Cedrik Marcel Stebe,1.0000,0.3949,0.1234,0.0217,0.0042,0.0007,0.0000,0.0000
Roberto Carballes Baena,1.0000,0.4574,0.1561,0.0348,0.0055,0.0006,0.0000,0.0000
Dusan Lajovic,1.0000,0.4233,0.1390,0.0320,0.0054,0.0006,0.0000,0.0000
Yen Hsun Lu,1.0000,0.4318,0.1467,0.0317,0.0052,0.0006,0.0000,0.0000
Joris De Loore,1.0000,0.4088,0.1450,0.0325,0.0044,0.0006,0.0000,0.0000
Ricardas Berankis,1.0000,0.3811,0.1017,0.0189,0.0033,0.0006,0.0000,0.0000
Mathias Bourgue,1.0000,0.3144,0.0712,0.0075,0.0006,0.0006,0.0000,0.0000
Sebastian Ofner,1.0000,0.4600,0.1718,0.0405,0.0073,0.0005,0.0000,0.0000
Pierre Hugues Herbert,1.0000,0.4502,0.1623,0.0374,0.0068,0.0005,0.0000,0.0000
Darian King,1.0000,0.4460,0.1705,0.0385,0.0055,0.0005,0.0000,0.0000
Henri Laaksonen,1.0000,0.4214,0.1304,0.0273,0.0049,0.0005,0.0000,0.0000
Quentin Halys,1.0000,0.4021,0.1290,0.0282,0.0038,0.0005,0.0000,0.0000
Illya Marchenko,1.0000,0.3459,0.0868,0.0091,0.0027,0.0005,0.0000,0.0000
Marcel Granollers,1.0000,0.3938,0.1202,0.0203,0.0025,0.0005,0.0000,0.0000
Mirza Basic,1.0000,0.3745,0.0955,0.0150,0.0025,0.0005,0.0000,0.0000
Yuki Bhambri,1.0000,0.3862,0.1295,0.0248,0.0019,0.0005,0.0000,0.0000
Guido Andreozzi,1.0000,0.2876,0.0576,0.0067,0.0019,0.0005,0.0000,0.0000
Di Wu,1.0000,0.2690,0.0575,0.0085,0.0005,0.0005,0.0000,0.0000
Teymuraz Gabashvili,1.0000,0.2905,0.0619,0.0067,0.0005,0.0005,0.0000,0.0000
Bernard Tomic,1.0000,0.4920,0.1764,0.0452,0.0080,0.0004,0.0000,0.0000
Julien Benneteau,1.0000,0.4138,0.1322,0.0281,0.0044,0.0004,0.0000,0.0000
Bjorn Fratangelo,1.0000,0.3689,0.1119,0.0178,0.0041,0.0004,0.0000,0.0000
Florian Mayer,1.0000,0.4114,0.1318,0.0230,0.0034,0.0004,0.0000,0.0000
Nicolas Mahut,1.0000,0.3961,0.1205,0.0234,0.0031,0.0004,0.0000,0.0000
Dudi Sela,1.0000,0.4095,0.1282,0.0243,0.0029,0.0004,0.0000,0.0000
Attila Balazs,1.0000,0.3842,0.1075,0.0150,0.0013,0.0004,0.0000,0.0000
Maximilian Marterer,1.0000,0.2552,0.0411,0.0059,0.0004,0.0004,0.0000,0.0000
Filip Krajinovic,1.0000,0.3552,0.0980,0.0153,0.0019,0.0003,0.0000,0.0000
Paolo Lorenzi,1.0000,0.3800,0.1132,0.0240,0.0040,0.0002,0.0000,0.0000
Thiago Monteiro,1.0000,0.3555,0.0945,0.0164,0.0016,0.0002,0.0000,0.0000
Horacio Zeballos,1.0000,0.3749,0.1119,0.0186,0.0029,0.0001,0.0000,0.0000
Taro Daniel,1.0000,0.3536,0.0996,0.0176,0.0022,0.0001,0.0000,0.0000
Malek Jaziri,1.0000,0.3602,0.1000,0.0170,0.0021,0.0001,0.0000,0.0000
Evgeny Donskoy,1.0000,0.3554,0.1007,0.0162,0.0021,0.0001,0.0000,0.0000
Tennys Sandgren,1.0000,0.3167,0.0743,0.0098,0.0014,0.0001,0.0000,0.0000
Rogerio Dutra Silva,1.0000,0.3175,0.0763,0.0111,0.0011,0.0001,0.0000,0.0000
Facundo Bagnis,1.0000,0.3224,0.0780,0.0105,0.0010,0.0001,0.0000,0.0000
Marco Cecchinato,1.0000,0.2721,0.0569,0.0065,0.0006,0.0001,0.0000,0.0000
Ramkumar Ramanathan,1.0000,0.4481,0.1562,0.0324,0.0076,0.0000,0.0000,0.0000
Nikola Milojevic,1.0000,0.4311,0.1483,0.0283,0.0056,0.0000,0.0000,0.0000
Yasutaka Uchiyama,1.0000,0.4260,0.1525,0.0370,0.0045,0.0000,0.0000,0.0000
Daniel Brands,1.0000,0.3421,0.0836,0.0179,0.0043,0.0000,0.0000,0.0000
Pedro Sousa,1.0000,0.3839,0.1152,0.0226,0.0039,0.0000,0.0000,0.0000
Simone Bolelli,1.0000,0.3230,0.0725,0.0115,0.0035,0.0000,0.0000,0.0000
Thanasi Kokkinakis,1.0000,0.3838,0.1215,0.0262,0.0031,0.0000,0.0000,0.0000
Peter Polansky,1.0000,0.3609,0.0982,0.0182,0.0030,0.0000,0.0000,0.0000
Andrej Martin,1.0000,0.3919,0.1056,0.0181,0.0030,0.0000,0.0000,0.0000
Marton Fucsovics,1.0000,0.4384,0.1400,0.0277,0.0029,0.0000,0.0000,0.0000
Elias Ymer,1.0000,0.2886,0.0543,0.0071,0.0029,0.0000,0.0000,0.0000
