name,128,64,32,16,8,4,2,1
Alexander Bublik,1.0000,0.4358,0.1596,0.0483,0.0075,0.0017,0.0000,0.0000
Alessandro Giannessi,1.0000,0.3811,0.1179,0.0242,0.0037,0.0016,0.0000,0.0000
Donald Young,1.0000,0.3618,0.1127,0.0268,0.0077,0.0014,0.0000,0.0000
Stefano Travaglia,1.0000,0.4217,0.1410,0.0321,0.0072,0.0014,0.0000,0.0000
Andrey Kuznetsov,1.0000,0.3900,0.1341,0.0341,0.0068,0.0014,0.0000,0.0000
Gianluigi Quinzi,1.0000,0.4318,0.1577,0.0395,0.0059,0.0014,0.0000,0.0000
Adam Pavlasek,1.0000,0.3900,0.1226,0.0304,0.0087,0.0013,0.0000,0.0000
Guido Andreozzi,1.0000,0.4180,0.1435,0.0367,0.0078,0.0013,0.0000,0.0000
Pierre Hugues Herbert,1.0000,0.4218,0.1459,0.0380,0.0075,0.0013,0.0000,0.0000
Roberto Quiroz,1.0000,0.3213,0.0773,0.0133,0.0053,0.0013,0.0000,0.0000
Akira Santillan,1.0000,0.2894,0.0762,0.0138,0.0019,0.0013,0.0000,0.0000
Quentin Halys,1.0000,0.3992,0.1348,0.0312,0.0064,0.0012,0.0000,0.0000
Mohamed Safwat,1.0000,0.3468,0.0932,0.0168,0.0036,0.0012,0.0000,0.0000
Mikhail Youzhny,1.0000,0.3774,0.1240,0.0299,0.0055,0.0011,0.0000,0.0000
Dudi Sela,1.0000,0.3818,0.1209,0.0268,0.0053,0.0011,0.0000,0.0000
Florian Mayer,1.0000,0.4219,0.1504,0.0377,0.0075,0.0010,0.0000,0.0000
Malek Jaziri,1.0000,0.3930,0.1283,0.0324,0.0063,0.0010,0.0000,0.0000
Filip Peliwo,1.0000,0.2938,0.0676,0.0167,0.0029,0.0010,0.0000,0.0000
Matteo Donati,1.0000,0.3832,0.1191,0.0232,0.0027,0.0009,0.0000,0.0000
Mackenzie Mcdonald,1.0000,0.3450,0.0935,0.0162,0.0033,0.0008,0.0000,0.0000
Liam Broady,1.0000,0.3485,0.1069,0.0277,0.0023,0.0008,0.0000,0.0000
