2007-D063,Davis Cup G2 F: KUW vs PHI,Hard,,4,
2007-D064,Davis Cup G2 PO: POC vs PAK,Hard,,4,
2007-D065,Davis Cup G2 PO: IRI vs HKG,Clay,,4,
2007-D066,Davis Cup G2 R1: MAR vs DEN,Clay,,4,
2007-D067,Davis Cup G2 R1: EST vs SLO,Carpet,,4,
2007-D068,Davis Cup G2 R1: GRE vs UKR,Clay,,4,
2007-D069,Davis Cup G2 R1: NGR vs POL,Hard,,4,
2007-D070,Davis Cup G2 R1: LAT vs BUL,Carpet,,4,
2007-D071,Davis Cup G2 R1: CYP vs FIN,Clay,,4,
2007-D072,Davis Cup G2 R1: ALG vs MON,Clay,,4,
2007-D073,Davis Cup G2 R1: NOR vs HUN,Hard,,4,
2007-D074,Davis Cup G2 R2: SLO vs MAR,Hard,,4,
2007-D075,Davis Cup G2 R2: GRE vs POL,Clay,,4,
2007-D076,Davis Cup G2 R2: FIN vs LAT,Clay,,4,
2007-D077,Davis Cup G2 R2: HUN vs MON,Clay,,4,
2007-D078,Davis Cup G2 F: POL vs MAR,Carpet,,4,
2007-D079,Davis Cup G2 F: LAT vs MON,Carpet,,4,
2007-D080,Davis Cup G2 PO: DEN vs EST,Hard,,4,
2007-D081,Davis Cup G2 PO: NGR vs UKR,Hard,,4,
2007-D082,Davis Cup G2 PO: CYP vs BUL,Clay,,4,
2007-D083,Davis Cup G2 PO: NOR vs ALG,Hard,,4,
2008-338,Sydney,Hard,Outdoor,32,International
2008-337,Vienna,Hard,Indoor,32,International Gold
2008-339,Adelaide,Hard,Outdoor,32,International
2008-440,s-Hertogenbosch,Grass,,32,
2008-439,Umag,Clay,Outdoor,28,International
2008-533,Costa Do Sauipe,Clay,Outdoor,32,International
2008-433,Las Vegas,Hard,Outdoor,32,International
2008-891,Chennai,Hard,Outdoor,32,International
2008-96,Beijing Olympics,Hard,,64,
2008-807,Acapulco,Clay,Outdoor,32,International Gold
2008-375,Lyon,Carpet,Indoor,32,International
2008-573,Valencia,Clay,,32,
2008-773,Bucharest,Clay,Outdoor,32,International
2008-500,Halle,Grass,Outdoor,32,International
2008-505,Vina del Mar,Clay,Outdoor,32,International
2008-506,Buenos Aires,Clay,Outdoor,32,International
2008-308,Munich,Clay,Outdoor,32,International
2008-306,Poertschach,Clay,,32,
2008-301,Auckland,Hard,Outdoor,32,International
2008-1536,Madrid Masters,Hard,Indoor,48,Masters
2008-429,Stockholm,Hard,Indoor,32,International
2008-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2008-423,Los Angeles,Hard,Outdoor,28,International
2008-422,Cincinnati Masters,Hard,,56,
2008-421,Canada Masters,Hard,,56,
2008-425,Barcelona,Clay,Outdoor,56,International Gold
2008-424,San Jose,Hard,Indoor,32,International
2008-341,Metz,Hard,Indoor,32,International
2008-1720,Bangkok,Hard,Indoor,28,International
2008-311,Queen's Club,Grass,,56,
2008-315,Newport,Grass,Outdoor,28,International
2008-314,Gstaad,Clay,Outdoor,28,International
2008-317,Amersfoort,Clay,Outdoor,28,International
2008-316,Bastad,Clay,Outdoor,28,International
2008-319,Kitzbuhel,Clay,Outdoor,32,International Gold
2008-520,Roland Garros,Clay,,128,
2008-418,Washington,Hard,Outdoor,32,International Gold
2008-416,Rome Masters,Clay,,56,
2008-414,Hamburg Masters,Clay,,56,
2008-410,Monte Carlo Masters,Clay,,56,
2008-580,Australian Open,Hard,Outdoor,128,Grand Slam
2008-419,Indianapolis,Hard,Outdoor,32,International
2008-747,Beijing,Hard,Outdoor,28,International
2008-468,Estoril,Clay,,32,
2008-328,Basel,Hard,Indoor,32,International
2008-329,Tokyo,Hard,Outdoor,48,International Gold
2008-321,Stuttgart,Clay,Outdoor,28,International
2008-451,Doha,Hard,Outdoor,32,International
2008-352,Paris Masters,Hard,,48,
2008-741,Nottingham,Grass,Outdoor,32,International
2008-2276,Zagreb,Hard,Indoor,32,International
2008-496,Marseille,Hard,Indoor,32,International
2008-495,Dubai,Hard,,32,
2008-360,Casablanca,Clay,Outdoor,32,International
2008-717,Houston,Clay,Outdoor,32,International
2008-499,Delray Beach,Hard,Outdoor,32,International
2008-568,St. Petersburg,Hard,Indoor,32,International
2008-560,US Open,Hard,Outdoor,128,Grand Slam
2008-403,Miami Masters,Hard,,96,
2008-402,Memphis,Hard,Indoor,32,International Gold
2008-404,Indian Wells Masters,Hard,,96,
2008-407,Rotterdam,Hard,Indoor,32,International Gold
2008-3348,New Haven,Hard,Outdoor,48,International Gold
2008-475,Warsaw,Clay,Outdoor,32,International
2008-615,Dusseldorf,Clay,,32,
2008-605,Masters Cup,Hard,Indoor,8,Masters Cup
2008-438,Moscow,Hard,Indoor,32,International
2008-D001,Davis Cup G1 R1: TPE vs AUS,Hard,,4,
2008-D002,Davis Cup G1 R1: KAZ vs THA,Hard,,4,
2008-D003,Davis Cup G1 R1: IND vs UZB,Grass,,4,
2008-D004,Davis Cup G1 R1: PHI vs JPN,Hard,,4,
2008-D005,Davis Cup G1 R1: CAN vs MEX,Carpet,,4,
2008-D006,Davis Cup G1 R1: URU vs COL,Clay,,4,
2008-D007,Davis Cup G1 R1: MKD vs LAT,Clay,,4,
2008-D008,Davis Cup G1 R1: SUI vs POL,Hard,,4,
2008-D009,Davis Cup G2 R1: CHN vs LIB,Hard,,4,
2008-D010,Davis Cup G2 R1: INA vs HKG,Hard,,4,
2008-D011,Davis Cup G2 R1: OMA vs NZL,Hard,,4,
2008-D012,Davis Cup G2 R1: KUW vs POC,Hard,,4,
2008-D013,Davis Cup G2 R1: AHO vs ECU,Hard,,4,
2008-D014,Davis Cup G2 R1: BOL vs DOM,Clay,,4,
2008-D015,Davis Cup G2 R1: BAH vs VEN,Hard,,4,
2008-D016,Davis Cup G2 R1: PAR vs ESA,Clay,,4,
2008-D017,Davis Cup G2 R1: LUX vs DEN,Hard,,4,
2008-D018,Davis Cup G2 R1: FIN vs RSA,Hard,,4,
2008-D019,Davis Cup G2 R1: ALG vs HUN,Clay,,4,
2008-D020,Davis Cup G2 R1: MON vs GRE,Clay,,4,
2008-D021,Davis Cup G2 R1: UKR vs EGY,Hard,,4,
2008-D022,Davis Cup G2 R1: IRL vs MAR,Carpet,,4,
2008-D023,Davis Cup G2 R1: CYP vs SLO,Hard,,4,
2008-D024,Davis Cup G2 R1: POR vs TUN,Clay,,4,
2008-D025,Davis Cup WG R1: RUS vs SRB,Hard,,4,
2008-D026,Davis Cup WG R1: CZE vs BEL,Carpet,,4,
2008-D027,Davis Cup WG R1: ARG vs GBR,Clay,,4,
2008-D028,Davis Cup WG R1: ISR vs SWE,Hard,,4,
2008-D029,Davis Cup WG R1: GER vs KOR,Clay,,4,
2008-D030,Davis Cup WG R1: PER vs ESP,Clay,,4,
2008-D031,Davis Cup WG R1: ROU vs FRA,Hard,,4,
2008-D032,Davis Cup WG R1: AUT vs USA,Clay,,4,
2008-D033,Davis Cup G1 R2: CRO vs ITA,Hard,,4,
2008-D034,Davis Cup G1 R2: MKD vs NED,Clay,,4,
2008-D035,Davis Cup G1 R2: BLR vs SUI,Carpet,,4,
2008-D036,Davis Cup G1 R2: SVK vs GEO,Clay,,4,
2008-D037,Davis Cup WG QF: RUS vs CZE,Clay,,4,
2008-D038,Davis Cup WG QF: ARG vs SWE,Clay,,4,
2008-D039,Davis Cup WG QF: GER vs ESP,Hard,,4,
2008-D040,Davis Cup WG QF: USA vs FRA,Hard,,4,
2008-D041,Davis Cup WG SF: ARG vs RUS,Clay,,4,
2008-D042,Davis Cup WG SF: ESP vs USA,Clay,,4,
2008-D043,Davis Cup WG F: ARG vs ESP,Hard,,4,
2008-D044,Davis Cup G1 R2: CHI vs CAN,Clay,,4,
2008-D045,Davis Cup G1 R2: BRA vs COL,Clay,,4,
2008-D046,Davis Cup G1 PO: MEX vs URU,Carpet,,4,
2008-D047,Davis Cup G1 R2: AUS vs THA,Hard,,4,
2008-D048,Davis Cup G1 R2: IND vs JPN,Grass,,4,
2008-D049,Davis Cup G1 PO: BLR vs POL,Hard,,4,
2008-D050,Davis Cup G1 PO: ITA vs LAT,Clay,,4,
2008-D051,Davis Cup G1 PO: BLR vs GEO,Hard,,4,
2008-D052,Davis Cup G2 R2: ECU vs DOM,Clay,,4,
2008-D053,Davis Cup G2 R2: BAH vs PAR,Hard,,4,
2008-D054,Davis Cup G2 F: PAR vs ECU,Hard,,4,
2008-D055,Davis Cup G2 R2: INA vs CHN,Hard,,4,
2008-D056,Davis Cup G2 R2: KUW vs NZL,Hard,,4,
2008-D057,Davis Cup G2 F: NZL vs CHN,Hard,,4,
2008-D058,Davis Cup G2 R2: RSA vs DEN,Hard,,4,
2008-D059,Davis Cup G2 R2: MON vs ALG,Clay,,4,
2008-D060,Davis Cup G2 R2: IRL vs UKR,Grass,,4,
2008-D061,Davis Cup G2 R2: POR vs CYP,Clay,,4,
2008-D062,Davis Cup G2 F: MON vs RSA,Clay,,4,
2008-D063,Davis Cup G2 F: UKR vs POR,Hard,,4,
2008-D064,Davis Cup G1 PO: KAZ vs TPE,Hard,,4,
2008-D065,Davis Cup G1 PO: PHI vs UZB,Clay,,4,
2008-D066,Davis Cup G1 PO: KAZ vs PHI,Clay,,4,
2008-D067,Davis Cup G2 PO: FIN vs LUX,Clay,,4,
2008-D068,Davis Cup G2 PO: GRE vs HUN,Clay,,4,
2008-D069,Davis Cup G2 PO: EGY vs MAR,Clay,,4,
2008-D070,Davis Cup G2 PO: TUN vs SLO,Clay,,4,
2008-D071,Davis Cup G2 PO: HKG vs LIB,Hard,,4,
2008-D072,Davis Cup G2 PO: OMA vs POC,Hard,,4,
2008-D073,Davis Cup G2 PO: AHO vs BOL,Hard,,4,
2008-D074,Davis Cup G2 PO: VEN vs ESA,Hard,,4,
2008-D075,Davis Cup WG PO: CHI vs AUS,Clay,,4,
2008-D076,Davis Cup WG PO: GBR vs AUT,Grass,,4,
2008-D077,Davis Cup WG PO: SUI vs BEL,Hard,,4,
2008-D078,Davis Cup WG PO: CRO vs BRA,Hard,,4,
2008-D079,Davis Cup WG PO: ISR vs PER,Hard,,4,
2008-D080,Davis Cup WG PO: NED vs KOR,Clay,,4,
2008-D081,Davis Cup WG PO: ROU vs IND,Clay,,4,
2008-D082,Davis Cup WG PO: SVK vs SRB,Hard,,4,
2009-329,Tokyo,Hard,,32,
2009-506,Buenos Aires,Clay,Outdoor,32,ATP250
2009-500,Halle,Grass,Outdoor,32,ATP250
2009-807,Acapulco,Clay,Outdoor,32,ATP500
2009-717,Houston,Clay,Outdoor,32,ATP250
2009-891,Chennai,Hard,Outdoor,32,ATP250
2009-301,Auckland,Hard,Outdoor,28,ATP250
2009-308,Munich,Clay,Outdoor,32,ATP250
2009-5012,Johannesburg,Hard,,32,
2009-438,Moscow,Hard,Indoor,32,ATP250
2009-328,Basel,Hard,Indoor,32,ATP500
2009-321,Stuttgart,Clay,Outdoor,32,ATP250
2009-3348,New Haven,Hard,Outdoor,48,ATP250
2009-741,Eastbourne,Grass,Outdoor,32,ATP250
2009-403,Miami Masters,Hard,,96,
2009-747,Beijing,Hard,Outdoor,32,ATP500
2009-410,Monte Carlo Masters,Clay,Outdoor,56,Masters 1000
2009-439,Umag,Clay,,32,
2009-533,Costa Do Sauipe,Clay,Outdoor,32,ATP250
2009-505,Viña del Mar,Clay,,28,
2009-360,Casablanca,Clay,Outdoor,32,ATP250
2009-404,Indian Wells Masters,Hard,,96,
2009-407,Rotterdam,Hard,Indoor,32,ATP500
2009-402,Memphis,Hard,Indoor,32,ATP250
2009-560,US Open,Hard,Outdoor,128,Grand Slam
2009-568,St. Petersburg,Hard,Indoor,32,ATP250
2009-6003,Kuala Lumpur,Hard,Indoor,28,ATP250
2009-311,Queen's Club,Grass,,56,
2009-314,Gstaad,Clay,,32,
2009-315,Newport,Grass,Outdoor,32,ATP250
2009-316,Bastad,Clay,Outdoor,28,ATP250
2009-496,Marseille,Hard,Indoor,32,ATP250
2009-495,Dubai,Hard,,32,
2009-5053,Belgrade,Clay,Outdoor,28,ATP250
2009-2276,Zagreb,Hard,Indoor,32,ATP250
2009-1536,Madrid Masters,Clay,,56,
2009-352,Paris Masters,Hard,,48,
2009-451,Doha,Hard,Outdoor,32,ATP250
2009-440,s-Hertogenbosch,Grass,,32,
2009-499,Delray Beach,Hard,Outdoor,32,ATP250
2009-5014,Shanghai Masters,Hard,Outdoor,56,Masters 1000
2009-773,Bucharest,Clay,Outdoor,32,ATP250
2009-375,Lyon,Hard,Indoor,32,ATP250
2009-573,Valencia,Hard,,32,
2009-419,Indianapolis,Hard,Outdoor,32,ATP250
2009-416,Rome Masters,Clay,,56,
2009-414,Hamburg,Clay,Outdoor,48,ATP500
2009-306,Kitzbuhel,Clay,Outdoor,32,ATP250
2009-1720,Bangkok,Hard,Indoor,28,ATP250
2009-341,Metz,Hard,Indoor,28,ATP250
2009-580,Australian Open,Hard,Outdoor,128,Grand Slam
2009-468,Estoril,Clay,,32,
2009-339,Brisbane,Hard,Outdoor,32,ATP250
2009-520,Roland Garros,Clay,,128,
2009-422,Cincinnati Masters,Hard,,56,
2009-423,Los Angeles,Hard,Outdoor,28,ATP250
2009-421,Canada Masters,Hard,,56,
2009-424,San Jose,Hard,Indoor,32,ATP250
2009-425,Barcelona,Clay,Outdoor,56,ATP500
2009-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2009-429,Stockholm,Hard,Indoor,32,ATP250
2009-418,Washington,Hard,Outdoor,48,ATP500
2009-337,Vienna,Hard,Indoor,32,ATP250
2009-338,Sydney,Hard,Outdoor,28,ATP250
2009-615,Dusseldorf,Clay,,32,
2009-605,Tour Finals,Hard,,8,
2009-D001,Davis Cup WG R1: ARG vs NED,Clay,,4,
2009-D002,Davis Cup WG R1: CZE vs FRA,Carpet,,4,
2009-D003,Davis Cup WG R1: USA vs SUI,Hard,,4,
2009-D004,Davis Cup WG R1: CRO vs CHI,Hard,,4,
2009-D005,Davis Cup WG R1: SWE vs ISR,Carpet,,4,
2009-D006,Davis Cup WG R1: ROU vs RUS,Carpet,,4,
2009-D007,Davis Cup WG R1: GER vs AUT,Hard,,4,
2009-D008,Davis Cup WG R1: ESP vs SRB,Clay,,4,
2009-D009,Davis Cup WG QF: CZE vs ARG,Carpet,,4,
2009-D010,Davis Cup WG QF: CRO vs USA,Clay,,4,
2009-D011,Davis Cup WG QF: ISR vs RUS,Hard,,4,
2009-D012,Davis Cup WG QF: ESP vs GER,Clay,,4,
2009-D013,Davis Cup WG SF: CRO vs CZE,Clay,,4,
2009-D014,Davis Cup WG SF: ESP vs ISR,Clay,,4,
2009-D015,Davis Cup WG F: ESP vs CZE,Clay,,4,
2009-D016,Davis Cup G1 R1: COL vs URU,Clay,,4,
2009-D017,Davis Cup G1 R1: CAN vs ECU,Hard,,4,
2009-D018,Davis Cup G1 R2: COL vs BRA,Clay,,4,
2009-D019,Davis Cup G1 R2: ECU vs PER,Clay,,4,
2009-D020,Davis Cup G1 PO: PER vs CAN,Clay,,4,
2009-D021,Davis Cup G1 PO: PER vs URU,Clay,,4,
2009-D022,Davis Cup G1 R1: TPE vs KAZ,Carpet,,4,
2009-D023,Davis Cup G1 R2: THA vs AUS,Hard,,4,
2009-D024,Davis Cup G1 R2: TPE vs IND,Hard,,4,
2009-D025,Davis Cup G1 PO: THA vs KAZ,Hard,,4,
2009-D026,Davis Cup G1 R1: RSA vs MKD,Hard,,4,
2009-D027,Davis Cup G1 R2: ITA vs SVK,Clay,,4,
2009-D028,Davis Cup G1 R2: RSA vs BLR,Hard,,4,
2009-D029,Davis Cup G1 R2: GBR vs UKR,Hard,,4,
2009-D030,Davis Cup G1 R2: BEL vs POL,Clay,,4,
2009-D031,Davis Cup G1 PO: BLR vs MKD,Hard,,4,
2009-D032,Davis Cup G1 PO: SVK vs MKD,Hard,,4,
2009-D033,Davis Cup G1 PO: GBR vs POL,Hard,,4,
2009-D034,Davis Cup G2 R1: MEX vs JAM,Clay,,4,
2009-D035,Davis Cup G2 R1: VEN vs AHO,Hard,,4,
2009-D036,Davis Cup G2 R1: DOM vs GUA,Clay,,4,
2009-D037,Davis Cup G2 R1: PAR vs BAH,Clay,,4,
2009-D038,Davis Cup G2 R2: VEN vs MEX,Hard,,4,
2009-D039,Davis Cup G2 R2: DOM vs PAR,Clay,,4,
2009-D040,Davis Cup G2 R3: DOM vs VEN,Clay,,4,
2009-D041,Davis Cup G2 R1: HKG vs PHI,Hard,,4,
2009-D042,Davis Cup G2 R1: OMA vs PAK,Hard,,4,
2009-D043,Davis Cup G2 R1: INA vs KUW,Hard,,4,
2009-D044,Davis Cup G2 R1: NZL vs MAS,Hard,,4,
2009-D045,Davis Cup G2 R2: PHI vs PAK,Clay,,4,
2009-D046,Davis Cup G2 R2: NZL vs INA,Hard,,4,
2009-D047,Davis Cup G2 R3: PHI vs NZL,Clay,,4,
2009-D048,Davis Cup G2 R1: LTU vs GEO,Hard,,4,
2009-D049,Davis Cup G2 R1: SLO vs EGY,Carpet,,4,
2009-D050,Davis Cup G2 R1: LAT vs MDA,Carpet,,4,
2009-D051,Davis Cup G2 R1: HUN vs BUL,Carpet,,4,
2009-D052,Davis Cup G2 R1: DEN vs FIN,Hard,,4,
2009-D053,Davis Cup G2 R1: MON vs MNE,Clay,,4,
2009-D054,Davis Cup G2 R1: ALG vs IRL,Clay,,4,
2009-D055,Davis Cup G2 R1: CYP vs POR,Hard,,4,
2009-D056,Davis Cup G2 R2: SLO vs LTU,Clay,,4,
2009-D057,Davis Cup G2 R2: BUL vs LAT,Clay,,4,
2009-D058,Davis Cup G2 R2: FIN vs MON,Clay,,4,
2009-D059,Davis Cup G2 R2: CYP vs IRL,Hard,,4,
2009-D060,Davis Cup G2 R3: LAT vs SLO,Carpet,,4,
2009-D061,Davis Cup G2 R3: FIN vs CYP,Carpet,,4,
2009-D062,Davis Cup G1 R2: JPN vs CHN,Carpet,,4,
2009-D063,Davis Cup G1 R2: UZB vs KOR,Clay,,4,
2009-D064,Davis Cup G1 PO: KOR vs CHN,Hard,,4,
2009-D065,Davis Cup G1 PO: CHN vs THA,Hard,,4,
2009-D066,Davis Cup G2 PO: EGY vs GEO,Clay,,4,
2009-D067,Davis Cup G2 PO: HUN vs MDA,Clay,,4,
2009-D068,Davis Cup G2 PO: DEN vs MNE,Clay,,4,
2009-D069,Davis Cup G2 PO: ALG vs POR,Clay,,4,
2009-D070,Davis Cup G2 PO: AHO vs JAM,Hard,,4,
2009-D071,Davis Cup G2 PO: BAH vs GUA,Hard,,4,
2009-D072,Davis Cup G2 PO: HKG vs OMA,Hard,,4,
2009-D073,Davis Cup G2 PO: MAS vs KUW,Hard,,4,
2009-D075,Davis Cup G1 R3: UZB vs JPN,Clay,,4,
2009-D076,Davis Cup WG PO: CHI vs AUT,Clay,,4,
2009-D077,Davis Cup WG PO: BEL vs UKR,Clay,,4,
2009-D078,Davis Cup WG PO: BRA vs ECU,Clay,,4,
2009-D079,Davis Cup WG PO: NED vs FRA,Clay,,4,
2009-D080,Davis Cup WG PO: RSA vs IND,Hard,,4,
2009-D081,Davis Cup WG PO: SRB vs UZB,Hard,,4,
2009-D082,Davis Cup WG PO: SWE vs ROU,Hard,,4,
2009-D083,Davis Cup WG PO: ITA vs SUI,Clay,,4,
2010-301,Auckland,Hard,Outdoor,28,ATP250
2010-308,Munich,Clay,Outdoor,32,ATP250
2010-1536,Madrid Masters,Clay,,56,
2010-5053,Belgrade,Clay,Outdoor,28,ATP250
2010-717,Houston,Clay,Outdoor,28,ATP250
2010-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2010-468,Estoril,Clay,,28,
2010-375,Montpellier,Hard,Indoor,28,ATP250
2010-2276,Zagreb,Hard,Indoor,32,ATP250
2010-573,Valencia,Hard,Indoor,32,ATP500
2010-360,Casablanca,Clay,Outdoor,28,ATP250
2010-6120,Nice,Clay,Outdoor,28,ATP250
2010-440,s-Hertogenbosch,Grass,,28,
2010-560,US Open,Hard,Outdoor,128,Grand Slam
2010-773,Bucharest,Clay,Outdoor,28,ATP250
2010-568,St. Petersburg,Hard,Indoor,32,ATP250
2010-6116,Atlanta,Hard,Outdoor,28,ATP250
2010-451,Doha,Hard,Outdoor,32,ATP250
2010-3348,New Haven,Hard,Outdoor,48,ATP250
2010-5012,Johannesburg,Hard,,32,
2010-5014,Shanghai Masters,Hard,Outdoor,56,Masters 1000
2010-580,Australian Open,Hard,Outdoor,128,Grand Slam
2010-506,Buenos Aires,Clay,Outdoor,32,ATP250
2010-429,Stockholm,Hard,Indoor,28,ATP250
2010-505,Santiago,Clay,Outdoor,32,ATP250
2010-500,Halle,Grass,Outdoor,32,ATP250
2010-352,Paris Masters,Hard,,48,
2010-421,Canada Masters,Hard,,56,
2010-422,Cincinnati Masters,Hard,,56,
2010-423,Los Angeles,Hard,Outdoor,28,ATP250
2010-424,San Jose,Hard,Indoor,32,ATP250
2010-425,Barcelona,Clay,,56,
2010-338,Sydney,Hard,Outdoor,28,ATP250
2010-339,Brisbane,Hard,Outdoor,32,ATP250
2010-337,Vienna,Hard,Indoor,28,ATP250
2010-741,Eastbourne,Grass,Outdoor,32,ATP250
2010-533,Costa Do Sauipe,Clay,Outdoor,32,ATP250
2010-747,Beijing,Hard,Outdoor,32,ATP500
2010-439,Umag,Clay,Outdoor,28,ATP250
2010-438,Moscow,Hard,Indoor,28,ATP250
2010-341,Metz,Hard,Indoor,28,ATP250
2010-329,Tokyo,Hard,Outdoor,32,ATP500
2010-328,Basel,Hard,Indoor,32,ATP500
2010-321,Stuttgart,Clay,,28,
2010-807,Acapulco,Clay,Outdoor,32,ATP500
2010-6003,Kuala Lumpur,Hard,,28,
2010-520,Roland Garros,Clay,,128,
2010-407,Rotterdam,Hard,Indoor,32,ATP500
2010-404,Indian Wells Masters,Hard,,96,
2010-402,Memphis,Hard,Indoor,32,ATP500
2010-403,Miami Masters,Hard,,96,
2010-1720,Bangkok,Hard,Indoor,28,ATP250
2010-316,Bastad,Clay,Outdoor,28,ATP250
2010-314,Gstaad,Clay,Outdoor,32,ATP250
2010-315,Newport,Grass,Outdoor,32,ATP250
2010-311,Queen's Club,Grass,,56,
2010-499,Delray Beach,Hard,Outdoor,32,ATP250
2010-495,Dubai,Hard,,32,
2010-496,Marseille,Hard,Indoor,28,ATP250
2010-891,Chennai,Hard,Outdoor,32,ATP250
2010-410,Monte Carlo Masters,Clay,Outdoor,56,Masters 1000
2010-414,Hamburg,Clay,Outdoor,48,ATP500
2010-416,Rome Masters,Clay,,56,
2010-418,Washington,Hard,Outdoor,48,ATP500
2010-5059,Curitiba CH,Clay,,32,
2010-615,Dusseldorf,Clay,,32,
2010-605,Tour Finals,Hard,,8,
2010-D001,Davis Cup G2 R1: LTU vs GBR,Hard,,4,
2010-D002,Davis Cup G2 R1: IRL vs TUR,Carpet,,4,
2010-D003,Davis Cup G2 R1: BUL vs MON,Hard,,4,
2010-D004,Davis Cup G2 R1: NOR vs SLO,Hard,,4,
2010-D005,Davis Cup G2 R1: POR vs DEN,Clay,,4,
2010-D006,Davis Cup G2 R1: CYP vs EGY,Hard,,4,
2010-D007,Davis Cup G2 R1: EST vs HUN,Hard,,4,
2010-D008,Davis Cup G2 R1: MKD vs BIH,Clay,,4,
2010-D009,Davis Cup WG R1: ESP vs SUI,Clay,,4,
2010-D010,Davis Cup WG R1: FRA vs GER,Hard,,4,
2010-D011,Davis Cup WG R1: RUS vs IND,Hard,,4,
2010-D012,Davis Cup WG R1: SWE vs ARG,Hard,,4,
2010-D013,Davis Cup WG R1: CRO vs ECU,Hard,,4,
2010-D014,Davis Cup WG R1: SRB vs USA,Clay,,4,
2010-D015,Davis Cup WG R1: CHI vs ISR,Clay,,4,
2010-D016,Davis Cup WG R1: BEL vs CZE,Clay,,4,
2010-D017,Davis Cup G1 R1: AUS vs TPE,Hard,,4,
2010-D018,Davis Cup G1 R1: JPN vs PHI,Carpet,,4,
2010-D019,Davis Cup G1 R1: CHN vs UZB,Hard,,4,
2010-D020,Davis Cup G1 R1: KAZ vs KOR,Clay,,4,
2010-D021,Davis Cup G1 R1: ITA vs BLR,Clay,,4,
2010-D022,Davis Cup G1 R1: POL vs FIN,Hard,,4,
2010-D023,Davis Cup G1 R1: UKR vs LAT,Hard,,4,
2010-D024,Davis Cup G1 R2: AUT vs SVK,Hard,,4,
2010-D025,Davis Cup G1 R2: NED vs ITA,Hard,,4,
2010-D026,Davis Cup G1 R2: RSA vs FIN,Hard,,4,
2010-D027,Davis Cup G1 R2: ROU vs UKR,Clay,,4,
2010-D028,Davis Cup G2 R1: PER vs ESA,Clay,,4,
2010-D029,Davis Cup G2 R1: BOL vs VEN,Clay,,4,
2010-D030,Davis Cup G2 R1: PAR vs AHO,Clay,,4,
2010-D031,Davis Cup G2 R1: MEX vs GUA,Clay,,4,
2010-D032,Davis Cup G1 R1: DOM vs URU,Hard,,4,
2010-D033,Davis Cup G1 R2: BRA vs URU,Clay,,4,
2010-D034,Davis Cup G1 R2: COL vs CAN,Clay,,4,
2010-D035,Davis Cup G2 R1: THA vs POC,Hard,,4,
2010-D036,Davis Cup G2 R1: MAS vs INA,Hard,,4,
2010-D037,Davis Cup G2 R1: PAK vs HKG,Hard,,4,
2010-D038,Davis Cup G2 R1: SRI vs NZL,Clay,,4,
2010-D039,Davis Cup WG QF: FRA vs ESP,Hard,,4,
2010-D040,Davis Cup WG QF: RUS vs ARG,Hard,,4,
2010-D041,Davis Cup WG QF: CRO vs SRB,Hard,,4,
2010-D042,Davis Cup WG QF: CHI vs CZE,Clay,,4,
2010-D043,Davis Cup WG SF: FRA vs ARG,Hard,,4,
2010-D044,Davis Cup WG SF: SRB vs CZE,Hard,,4,
2010-D045,Davis Cup WG F: SRB vs FRA,Hard,,4,
2010-D046,Davis Cup G2 R2: VEN vs PER,Hard,,4,
2010-D047,Davis Cup G2 R2: PAR vs MEX,Clay,,4,
2010-D048,Davis Cup G2 R3: MEX vs VEN,Clay,,4,
2010-D049,Davis Cup G2 PO: BOL vs ESA,Clay,,4,
2010-D050,Davis Cup G2 PO: GUA vs AHO,Hard,,4,
2010-D051,Davis Cup G1 R2: AUS vs JPN,Clay,,4,
2010-D052,Davis Cup G1 R2: CHN vs KAZ,Hard,,4,
2010-D053,Davis Cup G1 PO: TPE vs PHI,Hard,,4,
2010-D054,Davis Cup G1 PO: KOR vs UZB,Hard,,4,
2010-D055,Davis Cup G1 PO: KOR vs PHI,Hard,,4,
2010-D056,Davis Cup G1 PO: CAN vs DOM,Hard,,4,
2010-D057,Davis Cup G2 R2: INA vs THA,Hard,,4,
2010-D058,Davis Cup G2 R2: NZL vs PAK,Hard,,4,
2010-D059,Davis Cup G2 R3: THA vs NZL,Hard,,4,
2010-D060,Davis Cup G2 PO: MAS vs POC,Hard,,4,
2010-D061,Davis Cup G2 PO: SRI vs HKG,Clay,,4,
2010-D062,Davis Cup G1 PO: BLR vs NED,Hard,,4,
2010-D063,Davis Cup G1 PO: BLR vs SVK,Hard,,4,
2010-D064,Davis Cup G1 PO: LAT vs POL,Carpet,,4,
2010-D065,Davis Cup G2 R2: IRL vs LTU,Carpet,,4,
2010-D066,Davis Cup G2 R2: SLO vs BUL,Clay,,4,
2010-D067,Davis Cup G2 R2: POR vs CYP,Clay,,4,
2010-D068,Davis Cup G2 R2: EST vs BIH,Clay,,4,
2010-D069,Davis Cup G2 R3: LTU vs SLO,Hard,,4,
2010-D070,Davis Cup G2 R3: POR vs BIH,Clay,,4,
2010-D071,Davis Cup G2 PO: GBR vs TUR,Grass,,4,
2010-D072,Davis Cup G2 PO: MON vs NOR,Clay,,4,
2010-D073,Davis Cup G2 PO: EGY vs DEN,Clay,,4,
2010-D074,Davis Cup G2 PO: HUN vs MKD,Clay,,4,
