0,1,2,date,outcome
-1105.1729962587794,-224.02196907430292,589.3168530433976,731508,1
-514.8560059429901,1090.6590143803141,-71.25767825839253,733058,1
-1050.3516505939556,-804.5182048093806,158.21304295949523,731130,1
-1118.5591227910625,-216.182372288243,354.02262357180786,731592,0
1468.9030636021382,-2098.0447326583467,-34.04502263847359,730500,0
-918.9943532014825,1331.5751138608514,-487.5140879590993,733340,1
-146.1856281153446,479.36584187522914,-140.45861860653451,732591,0
-421.53216280911687,419.16970226316636,-519.4961215055051,732609,1
-60.35439288537516,1109.9065433821306,-575.7051230283117,733335,0
1610.7133250884717,-364.30756516422497,-405.54506796284085,732249,1
1692.9255851440114,1540.281337322175,4767.055876071566,732270,1
-692.2340207564179,305.89774665519093,-126.56973305974658,732319,1
-309.5819213427373,-1515.7714985343077,557.0789066443812,730486,0
-861.7093595900891,792.507544374719,-797.0129478536602,732959,1
1154.0917114142721,253.73659582297236,-262.6735596164086,732680,1
911.3464883100352,1183.3798675247454,-935.1518435019184,733715,0
419.8006982136661,675.6910548665895,-410.7502577406033,732974,0
-1133.2203191514905,-1315.1494992680205,542.561506473708,730514,1
-1373.9753983559374,-402.8820896935055,-58.910970334082606,731509,1
-365.12001868432094,-498.357656667894,290.9972199283505,731502,1
-753.2347253518158,-820.0122410453613,-54.64915569809455,731246,1
-424.93488454523725,1526.4701125570268,-775.7189049629807,733714,0
-762.1033793029408,-449.5704763965483,168.83366509644708,731510,1
1055.358752070672,-1745.6906523534112,685.835277227781,730500,1
-1029.903817296003,-223.20515458376295,629.5897016247146,731510,1
-340.80758555864935,162.26684625773186,-328.4257893024092,732324,0
-240.5730416309749,1331.9896442825182,-92.83176381097256,733341,1
-724.7814264317032,-107.22707792409263,1108.6950037409438,731515,0
8384.218166968712,-954.1746606823475,-2422.086903088097,733718,0
270.96515055948134,-42.991361066348595,-525.9743478194254,732322,0
1396.7755934596555,-785.1500412399195,-531.278900424221,731862,1
3004.536935796867,-1479.5470952138237,1598.6414572884648,730819,1
916.3967057972807,796.0237904202864,-1096.6283391978411,733413,1
-1235.1954001715467,953.3554911889471,-825.5352767957463,733042,0
-365.6278477438904,1484.5008762836906,-817.2645830707324,733701,0
3848.869741261619,-353.239056072652,-1228.4983095583536,732977,1
1194.7383874458408,413.06939208278504,-932.5879875019425,733061,1
-560.2991945805876,166.21513163137524,-184.76895020532135,732236,1
-165.85882111196688,-842.9288647787619,310.20678701077776,731217,0
6429.514743262343,427.45434766439377,288.2906033217621,733690,1
-920.4409899383322,895.995768576015,-791.8514263641382,733041,1
380.7951322540323,-1405.64137888707,369.3921946102286,730787,0
-389.4623077492774,-50.95959293711844,404.6657055187344,731871,1
-1417.1250537086278,-1245.9269491987484,565.208527537891,730514,0
-148.05279019196388,-4.423717203216996,-451.58498229208993,732250,0
387.190353562681,1326.5718765381114,25.263162138718776,733419,0
1244.0178911506437,222.91984574800915,3111.1878071586943,731529,0
-436.041268826969,502.3630897117902,818.3312159659137,732231,0
-1085.2831170956715,-391.8951765284293,-124.93124121321586,731599,0
1157.9115510723836,-1253.4106273036937,63.90449768678168,731183,1
247.08784155980285,202.8574258763042,-734.8591615493555,732614,1
-714.4717449301169,435.8901585713934,-603.9500035992684,732595,1
1577.7219834074328,-991.0202649166363,40.729535793184915,731515,1
5.247417837669271,47.473310794783416,-449.6054492090454,732328,1
2072.522906305651,518.8583354632183,-954.1985904838722,733338,0
-837.9282431712593,951.6970667121492,-616.9403129439922,733050,1
-586.5098502886692,1591.9274936225681,-655.9163803182613,733702,1
2003.4800450218029,1075.6047231181665,-527.9393484913674,733693,0
-269.16292953657296,607.6072511500515,-117.56752317881676,732677,0
1940.5756096593116,480.4679572877417,-1404.9278477418977,733428,1
-555.4430052066136,894.709203857067,-390.03218668605456,732977,0
-769.6326512350067,-411.1963548762729,1095.8049087655559,731231,0
359.19635711534795,-1565.7343568425122,-17.582069089118203,730766,1
534.625060571677,1464.1880909417266,-300.05848428396183,733685,1
-491.71257026495965,1243.9139414618846,368.2356622151261,733055,1
-1143.9683090345764,-814.5577098421255,-216.89070878384305,731229,0
11.117875393618318,1315.260892336778,79.20080795539087,733317,1
-638.2108979798269,482.29540587106516,-446.73281140573266,732600,1
387.1813845543779,622.6523860276836,-822.5501275824304,733058,0
-720.750667530238,323.6703615091006,-97.88256908843444,732320,1
-237.9983691190968,-1180.7014628665308,434.13093063200154,730850,1
1593.8046338545014,-1235.2576664394192,-865.4896925389035,731599,1
834.1325626303651,-756.8260463797936,1324.3991169641927,731151,0
1518.1341685984594,-362.6381896875294,-690.8730955581616,732329,1
-567.5996645562637,-587.2738238670513,1032.0445966894004,731130,1
-746.3950033161526,-503.38338688691,57.903231440355555,731501,1
-309.5835039217137,-1515.7730538407257,557.0774165682653,730486,1
2422.752973497448,796.637736271045,-1029.7475339855846,733688,0
-226.90143533003695,519.379400231811,-108.29008942547712,732601,1
-374.99451775874326,1501.4701175522657,-803.2234525845173,733710,0
-1161.175517122267,249.9361966045305,-621.7738014582085,732341,1
181.2197381453606,653.5221122785404,-809.1967839006815,733041,1
-851.1645693548174,-448.56471281879203,-128.71251299092097,731594,0
-454.4501889194576,-235.25511386833526,-414.87268003103327,731965,0
-1159.0840840199633,-1035.434123051083,274.24359792583857,730857,1
-672.1991572793194,1211.1876678855385,-626.5161188083443,733325,1
1062.838434170147,-27.120120680129297,-827.5902382591195,732594,0
725.2104174559266,932.7797146950583,523.6608822756153,732955,1
794.1216892064916,222.17984761180486,-324.4901517625173,732601,0
-372.7906914351853,496.43119081679566,-481.50201048558444,732677,0
-323.2876643517148,3.07518778893339,-465.18257998374315,732227,1
812.2774211743687,-1637.9014171155889,49.61283221823984,730766,1
-1063.3494501942507,553.7889583912173,-480.5403089319945,732593,1
-24.97042924517896,-1054.9943295728922,-216.54966640006407,731228,1
1372.8466958602892,64.13916505718487,-649.6048490303803,732679,1
-519.6812470274854,-245.41801605085274,-155.23699969820345,731855,1
-591.6903827769194,1060.212371545532,-150.98427764330935,733041,0
6832.729482280409,-858.0460621665561,-44.925472195721724,732699,1
-727.2539360272623,882.911480494891,-452.1533413929591,732953,1
-1338.308998304789,365.8550245056868,-325.24397589774156,732313,1
997.2031901785324,10.569110023947069,45.957157571074276,732321,1
1231.9681702467064,338.90484942005145,8.82672436795692,732682,1
-1088.1451165003868,119.66675757172577,-581.3394769188627,732222,1
-21.748571683447807,-168.23872311395104,62.68004711953977,731950,0
-429.0519751480048,735.7797920240115,-694.3998012898086,732958,1
-780.3707754445292,-118.2140189800968,36.77718689953111,731856,0
5149.97558373959,-45.254547303139404,-1811.958235550621,733713,0
1440.0102238316615,-13.373482634792849,-599.270938264779,732604,1
329.36883865526767,1185.3790527242916,-1283.7580653799264,733719,0
-1015.1119641157345,492.3527123333696,-671.0099636224869,732610,1
-728.5600902663657,330.97097644258383,-954.4843675779903,732608,0
438.54777408614257,1045.1007535405877,598.1650097772799,732977,1
-588.3812061190002,-108.64510832854157,2028.4658917266277,731230,0
1022.3494778078478,170.91001323025077,-596.9441113568006,732691,1
-889.388040892007,-903.9240878532867,-59.79631682877229,731144,0
-810.4800380190231,-90.1316796420095,74.7015983237514,731863,0
564.2530712005221,-746.4096557297354,1256.9247533338917,731130,1
2296.8648730942127,-2249.1031085330546,36.09323464701665,730500,1
-247.52331027952914,-733.5585411992893,799.1637925112537,731137,1
458.27819652910705,-1255.265201956272,-233.58673545717838,731144,0
82.09946973542296,912.6450091536221,-990.1929368803071,733321,1
-618.5446387606526,1700.4406390743861,-414.38972817399724,733714,1
-119.32627906339994,-18.397993509412583,-660.6703649263072,732313,0
-923.3574641846684,-230.4932395303657,-374.57954452858405,731863,1
717.8843672976614,431.22754254557566,-76.11869021416203,732695,1
-796.2214091438678,-175.01559774382855,-160.14703366074824,731867,1
5477.381209665509,-853.9314455896583,-1879.1741363898664,733056,1
216.87102125034642,-756.9247527638394,-60.36279088617392,731497,1
-813.6559040953572,884.0676366546184,-514.3439968949048,732958,1
56.317894122624125,389.8172582080784,-551.2866935638217,732687,0
-944.6894304958508,185.482752923032,-387.0007749951572,732246,1
302.81123511438636,134.66330408445242,-835.9900982515088,732596,0
-469.19170626058303,-1104.2767133423724,696.0085184562639,730787,1
-309.58366216892887,-1515.774415402155,557.0797134305244,730486,0
-1515.9345919161638,-1157.108095970682,22.610314416154793,730759,0
-376.17059656744345,567.6511820360574,-102.31691124368463,732614,1
128.89811125168117,1033.8403610122405,-660.8263449560014,733331,0
-309.5823567834865,-1515.762268885567,557.0792863681102,730486,1
-813.5245537902874,506.2671217673117,-471.9104063323865,732596,0
-751.161004501927,137.84082048581254,-326.14117751251456,732220,0
-824.6724143401012,1478.6417642548042,-287.2129951172181,733426,1
2977.6521973272793,-962.8291015547554,657.3054958614388,731608,0
4587.518246634144,159.20556465851757,-479.80561497631186,733341,1
-148.9395862824549,1332.0563200470444,-294.3756511857767,733427,0
2508.2962565252,-553.4018873189528,1711.0043355598832,731536,0
9306.565413607812,-996.2761304380559,-1146.5538085893886,733430,0
-999.1417280158906,-950.1756024982989,848.6860312989814,730773,0
-593.4727040537274,-479.04777132410305,234.12429784241596,731494,1
-372.3911780313621,-210.8811938330018,-28.247764502013084,731873,1
5210.3549233777885,-1386.2206790352468,-2127.1374785997223,732590,1
2422.162433179679,1091.0587085030807,-224.89457634230575,733687,1
334.78058932046497,160.10675736141374,307.95690823643076,732240,0
269.12825586975464,1396.7005053801383,1215.2523852037575,733059,0
-524.0430191415046,1136.2803026979893,286.1284261872543,732977,1
-338.972690607849,-380.33242167852745,1406.9511010916501,731239,1
-100.41313351960095,-1202.1333556447507,436.4865785036423,730857,1
-787.9316671393049,496.1523263414122,-526.5123786033944,732610,1
544.9287680111647,-605.8038977748961,227.89158826145996,731604,0
-596.9871178814029,104.12964168710948,-361.04602647258196,732231,0
412.8214970209141,90.28807680712292,133.70532200428815,732250,0
-678.0647037940324,-938.0510629261881,-281.93812842222195,731229,0
1182.0238969859308,1194.2734767849815,-732.6274762472901,733710,1
-16.01003518724417,-481.5001794099822,-539.6224182405069,731866,1
753.5170350146259,1248.9189483180144,262.0353402719412,733340,0
-584.3020073402422,-330.66692973851303,-498.1129112608547,731879,0
-93.30733650338067,-503.2804664236508,185.6027745500987,731586,1
-712.1192019733545,1227.4914598807914,-593.9743641602641,733321,0
-586.4063431438769,517.0012528858213,-556.4083166701253,732679,0
-816.5155920356561,399.77012795941516,269.69877649980407,732247,0
983.3117365439806,-1644.8835973720275,68.03546662128595,730787,0
-754.3494784308299,940.2468626436583,-575.6132933955917,733042,1
1061.426515490568,952.7288395192394,-589.3190044499853,733415,0
2876.76605562885,755.0395290966385,-117.18910800805297,733431,1
1785.9557495266247,-18.442754389990213,-394.10341496206354,732598,0
-765.4372602374124,1624.5366595550595,-687.0633308067479,733707,0
-614.3386275648991,948.2375580492846,-509.0102656249795,733055,0
-114.2664853928418,-745.2393892769692,-200.11262734837337,731490,1
-883.249075370784,-44.52051974950149,-118.564083168359,731956,1
-667.7112696272166,1096.7086809303623,-121.2958383877796,733050,1
370.7651768159936,714.0572229556594,-553.9239053353949,733048,1
-678.0647037940324,-938.0510629261881,-281.93812842222195,731229,1
-1214.494830755004,-666.2371146429322,104.70794339567233,731243,1
-65.17221530292899,-684.228648508232,-307.8759692459376,731592,1
-1304.6272046117222,-464.3944593584734,-126.79739259936042,731489,1
1478.5372702957075,1680.4447194759625,2885.0151327510634,732993,0
3123.79666075608,734.6059057944321,-873.5636078591585,733716,0
-1330.8157673476996,-61.87613144323798,-137.8944381819542,731858,0
1950.0636322130276,389.9963853032562,-1387.4188601917037,733341,1
909.1503166160156,1321.0498512518923,1375.7289971810092,733061,0
-861.1969115595087,266.5107749622243,-318.2035678723002,732314,0
252.1366461769203,688.1266269502719,-716.4018781864703,733056,1
-616.586194800124,-344.1229352573354,603.2799940245397,731489,0
-1036.5713856257119,-712.4602996120922,147.93156021142406,731221,1
-493.5031284525435,19.851298380024005,527.2350665615155,731874,0
-434.3484736330956,-1115.4696201709987,727.7228636450703,730773,1
-494.21715580964417,515.1112136968926,-544.9996101888188,732692,0
-238.00345267975538,-1180.7881416577402,434.2438637642694,730850,0
-918.4176956319768,934.8672259511845,-439.7524888490402,732959,1
-541.4499985914384,-170.9051768631502,-3.2071834854602193,731868,1
2354.9218221818883,-1338.0742246533482,-721.9345046846353,731606,1
733.8224577847675,1105.39871296755,-1264.8360430044686,733719,1
-295.26972601929367,1107.6276460225292,-683.6443360192652,733323,1
-1087.8821778915617,288.87191839320536,-140.69299432901994,732230,0
-809.436815707359,837.0751771094467,-913.222169591721,733049,0
903.0638004798709,1299.721208207507,437.01768191615787,733357,0
-244.11615898503322,-801.9487835436609,593.7326691994697,731144,1
2534.8831457909223,-1324.3832582235527,-311.3207731774965,731515,1
-1008.2744533307747,-1291.296079331609,-46.36054484433715,730759,1
462.2951074329297,278.9559486726947,-344.9737429310412,732595,1
4523.405160594643,-78.29251474771887,-1131.703989832523,733330,0
-460.03154544750225,865.8614131256218,1542.3688266894335,732316,0
-139.66697184119022,738.4142370155198,1381.9579680023198,732316,1
-357.58743273027386,236.06627908644361,124.02372535021264,732236,1
-421.5412729818088,710.9468469620094,51.41370921197416,732685,0
-852.5374141006031,-156.18152687962854,-123.76264963080772,731861,1
-781.6611198294485,-247.2818356285088,446.4917274237169,731599,0
-672.9915962463808,876.1916479570822,-700.0677660265341,733041,0
-81.23060765708848,358.9642854986531,-479.0057650115153,732607,0
-747.1616183192135,-368.5050258943969,136.21374771396947,731599,0
-166.45547169301216,-845.6327455626573,311.167124308178,731214,0
-877.8710410209156,-210.71498814875795,-344.3762338982352,731880,1
-974.3290534412091,500.38906681919633,-850.0305657052053,732684,1
-939.7230994220442,-1549.8202509104167,57.135866547674816,730500,1
-309.579851501726,-1515.7642969570638,557.081717260464,730486,1
-1442.272861811998,174.58037412768957,-646.5801056002333,732222,1
-271.25373959357324,1286.5010778909977,-447.58112885671176,733412,1
-309.58455517292737,-1515.7745964616897,557.0781417028979,730486,0
-349.0108309310658,-595.2596078541125,2152.941213385774,730787,0
2265.6500141684314,-19.68577569967118,3035.184643165997,731532,1
-563.3549869605672,654.189425051361,33.111724786459185,732611,0
1261.1224592190345,675.3501414643507,-1268.699172943215,733428,0
-664.3963457995371,830.1585851628995,255.12341902501393,732678,0
-950.9106730062406,-931.0853122708784,660.6736706368944,730864,0
-166.41062783274526,-845.7424977705691,311.3597424203762,731214,0
1371.50483057876,-82.46999366677268,-846.0514937193493,732610,0
-237.97489434434695,-1180.7578882999483,434.2486855463113,730850,1
4475.467048145606,-695.3904751768971,1372.9378512267845,731906,1
1290.3963969381357,1703.1449067973385,689.8752445300736,733719,0
-409.6066175679291,1736.9219069994265,-169.04048012501232,733706,0
24.03097336504974,749.9922780192616,-645.9976381997308,733044,1
1346.5801602802128,1171.0200436604641,350.0085831433821,733355,0
991.724088416521,-1004.5230051859628,-281.05941019509777,731496,0
34.36485079866693,922.085351466946,-977.3560910336565,733316,0
-857.1837263755467,872.2705278703671,-863.7390883340611,733056,0
-309.6135495703763,-1402.523560985562,58.42935363753806,730759,1
224.1780307873148,-748.3692780803984,-35.727091966854076,731498,0
2522.2718828527177,-1256.5554079078208,-98.07035048994112,731503,0
-1087.1868858915639,368.23784944014403,28.467124154013998,732246,1
-1447.6656866842523,-1403.5636764595106,116.38507530769013,730514,0
-21.948783424863475,-169.1286834941006,63.011388868954676,731949,1
-329.63031187196447,-205.16122762330082,824.4062583144666,731599,1
-21.74619836021979,-168.23193763278093,62.645704085422125,731950,1
-471.2953875572992,1660.4980688467342,412.1817043919826,733427,1
533.6328909800865,904.7456262275364,1123.0581194101019,732689,1
297.8407731806207,240.11286997312547,-585.5000945465675,732608,1
-533.6016484992393,720.6608900964127,297.01436939816534,732589,0
-1243.7542990787226,-1004.435387337328,289.4824722229736,730864,1
6585.79005873834,-105.66505655938766,-1152.5295456428296,733717,0
-750.6740163828002,-412.6623758577552,10.71392854819871,731600,0
-1047.9377239396013,-1342.1604480153026,-276.99915855720127,730780,1
2527.844702642623,-1451.7678779849618,-914.311718267554,731600,0
-935.6626652545998,-809.0824815277529,213.0568285426985,731130,1
-366.9261946716318,-1506.4231326484046,-294.26589866787157,730770,1
-166.04259433772552,-843.956001262054,310.7027368742571,731216,1
-1399.1650762285788,-555.3244141266928,341.98503744784193,731229,0
-852.5344399725484,-126.54727445577626,-102.10975111860712,731881,0
-920.3146016443789,97.91902097114539,245.23697008105395,731957,1
-718.5000701750072,-1225.765229066731,11.374918801165737,730857,1
-228.65034826870874,-1081.0138668780248,672.365994134469,730864,1
-237.99069086583003,-1180.7525843644278,434.17175112776323,730850,0
-874.4696487502118,-758.8777964326734,385.82439105742714,731130,1
-895.4921744117152,-137.77624364103178,678.665945118431,731599,1
-1348.9584201743116,-1172.6418597209051,804.6684058087621,730514,0
-352.2630130311153,-205.74610527107043,-40.98709594597662,731886,1
-21.752257781240207,-168.21661453634576,62.655055810642956,731950,0
-1015.9396822832977,-815.8754343231516,106.39631003755919,731144,0
-90.36442463155764,-1382.1593678393026,-68.4129356923405,730864,1
-1397.3802059717348,-1093.532733698039,266.67880840162974,730759,1
-366.5085918386101,883.0771418581277,833.6200763968817,732590,0
-141.73598235991426,1545.6662658099965,-572.1920795902682,733719,1
-1218.679215678054,167.57735879584854,-550.6800789478283,732230,0
-232.74742959995316,-238.11446922992087,-59.68378762050694,731886,1
-133.06846189064683,1543.7972255510451,-460.134508262896,733681,1
805.8442970896608,1382.3818415737517,682.7353178874689,733331,0
1836.7314824526388,1094.6597584440929,-649.9570318848534,733719,1
239.57614545156147,-1262.3389202587482,-339.12563224100495,731130,1
-530.7721029933164,521.8411114914468,-255.2137369579079,732593,0
-21.132798074546848,-165.50530861591946,61.699331633092285,731953,1
332.4318957720678,1954.1668178802959,837.2265047941306,733712,1
-238.01505381072238,-1180.752493695879,434.1794005779801,730850,1
-1150.742799512946,-595.7586390270291,325.49285664289926,731246,1
-274.98410767598585,1850.5184477837242,3498.549482268496,732595,0
1733.4791367722419,1591.6748099584147,1702.7230422364955,733361,1
132.79660376080884,-1393.15338056002,32.01942722332763,730864,0
-1248.432807594795,-1131.652588241502,-61.31776146469344,730864,1
-394.3756128101639,1361.5247142451801,-1169.7680651737883,733700,1
-1244.3757206772777,-814.4398146101306,-273.3847417889483,731228,1
128.89811125168117,1033.8403610122405,-660.8263449560014,733331,1
-309.58271629665217,-1515.7639512283927,557.0760559061256,730486,0
517.2132007627048,556.9744079203648,-630.3021477931302,732958,1
4388.687336651547,-789.5148050758379,1069.1727063971796,731905,1
-21.744416594915748,-168.1948866712396,62.665855189979496,731950,0
-1389.268956292174,683.7858318274857,-305.6521662140366,732586,1
-750.8757259262602,-676.4947732417542,661.5445999542449,731137,0
-196.97333088686722,1183.0919200685582,-455.94345041356996,733335,1
588.4190640735904,-267.38015627095103,-657.2839073336066,732222,0
-166.47943192344934,-845.7447769314566,311.2641806443732,731214,1
5366.262849431705,191.25666112697138,-1058.5479032348433,733719,0
-739.2800766047063,380.9002911632993,47.50269199411183,732320,1
2630.7540963269516,-1545.3441899794443,-1114.4989312869325,731601,0
5720.701360704691,-287.01975821478095,-1036.8360729871763,733341,1
7222.314165320692,-670.6047838301623,-2230.8610469144173,733686,1
-62.109088980380996,964.7614453083033,-991.5247210001943,733341,0
187.16131766348096,-333.9396783041452,-46.54745863271713,731876,0
-724.145814603396,1691.917865691549,-478.3920190239898,733707,1
-309.58075826460015,-1515.7663619628825,557.0753926764444,730486,1
2349.1060041381666,-1232.8386548053306,1942.5496371160261,730801,1
157.1169011714445,-32.32983676731218,-313.99703123799884,732238,0
-232.17207825004635,1283.037671270509,-221.2101707686297,733341,0
-1516.4080751598399,-354.4990484977824,-277.8810313843495,731599,0
-1268.8577962678355,-79.83111795376253,-177.14605274627772,731867,0
1294.7276009624388,-1026.4648089902219,-215.33463173943275,731513,1
-166.3740075777962,-845.7676887999642,311.4126232545994,731214,1
-1364.1423105421552,-178.78625289187755,-513.803347044879,731869,1
1261.3822761654399,-930.2849774315941,-1004.6940237497731,731860,0
-1068.140873379001,155.88313262307682,-770.0148912653918,732320,1
-1353.332873260866,-1224.170546368354,-99.94717914113713,730770,0
303.5858303728818,-588.4856810331729,1493.9874284144512,731144,0
-1052.5803526630066,-367.70360030230074,-19.973690321085176,731592,0
-455.11813651949666,685.6896400893617,-56.465116906105564,732692,0
-548.3702662663302,-176.74821141464534,-315.595484295475,731967,1
-759.6939430840031,991.7266848590114,-521.0574566760773,733070,1
1618.292838376813,1072.597954214014,73.81323905797787,733411,1
-165.6676807416084,-842.0193157593106,309.8945416642368,731218,0
-833.7075832514781,630.209295674978,-178.2858917682574,732607,0
-931.8850027396452,-331.8423040860558,142.12628681606552,731594,0
-135.07368758803847,1136.713738179556,-563.935390944185,733341,0
164.52848432638928,335.1024939291093,-648.9120615806,732691,1
2966.7090354403044,-1182.442404913209,61.25857356343629,731605,1
-803.0345031722433,441.9610287439955,416.7328733235989,732239,1
-720.9183517680879,889.807240812106,-488.9137946212578,732973,1
-58.72671235373996,1610.0222896187563,-271.34383156679803,733693,1
-682.8509800481396,1623.7692021719215,-640.2084815113337,733707,0
-309.58284766324306,-1515.7724574449367,557.0791836227588,730486,1
-130.94781539225855,-189.7610769783902,-98.32147659458626,731964,0
-718.2660827325967,1052.9978011362136,20.1928443317298,732952,0
-1042.2632317162804,793.0546384916108,-880.6019852611284,732951,1
1651.418473910234,717.172583242397,353.3652160103249,732996,1
183.64156492442504,2558.020331474875,2399.9649741173416,733710,0
-538.012784399924,-27.289768628674768,369.88979527836375,731875,0
-802.9698088539243,383.36959761879507,17.12168538738443,732320,0
-540.7449747477663,-920.1437386496458,-149.29380152840625,731228,1
-729.0325745160948,520.6974521012507,-424.9915228162639,732610,1
-277.0874917315243,-1371.8754458431224,929.077926367826,730500,0
11346.566930284687,-1965.5804976444651,-2599.119720289262,733429,0
-794.7557899317757,-175.73161016177008,-178.83704480788137,731873,0
423.2822891286063,892.6342276686888,-895.804227158419,733338,1
-222.84224802476243,-1336.4609905895513,268.2811935014818,730766,1
-354.7477107918648,1585.4066729583901,298.4697657187027,733419,1
-391.4786930046174,446.6741895369247,2560.202033071908,731600,0
-914.5714686175284,261.54963281366275,-446.3768766555925,732342,1
-1383.337081007226,-245.02408942060455,116.69413116255375,731593,1
-689.379774779825,4.657780190698727,-683.4831001243746,732229,0
-869.2263274396015,-747.7734032793987,149.26363440494163,731221,0
-92.55724583293365,-499.5647292935961,184.1671536567455,731590,1
-727.6034452542293,617.5753009429266,-398.39210532791213,732691,0
656.2250235745072,615.8335397406655,-683.6293675916476,733058,1
-818.0127194588491,872.9884851406287,-526.1235811794215,732951,0
-710.4606401042082,636.7950191560494,-316.43921084654323,732684,1
-1393.509406335144,-1480.3034752299468,-20.335627653977983,730500,1
843.137607031518,-1683.1935432777166,-346.1780449725774,730864,1
-441.34459392168714,-464.873635130861,42.823398598517045,731602,0
-1266.9234342347377,-494.1179996738114,-254.32977329278484,731512,1
-380.7797286316078,1152.7508564258067,213.32212514591012,733045,0
805.5313181642006,1118.0093801759635,-1108.0036802260859,733692,0
-221.420260601925,392.6996678599416,2528.525441830196,731594,1
-174.48174900377884,-951.1106746187221,207.24370333230448,731151,0
-779.403511382305,-1241.6153552380956,-87.46460164210458,730864,1
-949.0120087757522,-145.50226019383783,-225.0513898934826,731886,0
-1304.167759727134,-1161.438151306537,136.49062096166892,730759,0
-848.7733588165455,-1336.4481708644992,-401.04292631188713,730864,1
2796.6303304573125,622.5045976399215,-519.3192102524616,733429,0
1164.224161939418,-1199.6938436445575,70.14260207705208,731232,1
-309.58054944554397,-1515.7614407298372,557.0772955182011,730486,1
1748.6807650086105,1995.1335746564748,1839.8341618902607,733689,1
-165.82973207225655,-842.9596646923276,310.2804359398497,731217,0
3864.438386521366,-336.6003229302786,-1173.852987562466,732977,0
-958.6681029027309,604.2634616546559,-321.7032824121344,732607,0
976.5584141321382,-358.68567743251293,315.66293042742535,731886,0
-272.3562240196503,798.9118634480892,626.5672435247047,732601,1
-308.5024701756524,-871.2253804749216,367.61444237907415,731144,1
164.52848432638928,335.1024939291093,-648.9120615806,732691,0
325.3695274029194,-436.5892364069801,-512.4980975093241,731966,1
573.1242652974338,1539.6662510149351,-160.6537954173739,733715,1
-616.4613709451786,1763.8109396121479,-198.8414063070333,733700,1
-166.26836393026227,-844.7486296915613,310.8338295993929,731215,1
-621.4468477286658,-1102.5314926075855,673.7470826841006,730766,0
-641.368023835791,-1260.5939505311633,-58.40933710371382,730864,1
-578.5183628706021,-153.88783286248176,826.8205294062468,731596,0
-705.342903480912,562.9877780634949,-500.31223112190156,732679,1
-915.1792900538386,-109.24044831450904,-106.2270723220448,731886,0
-309.58284766324306,-1515.7724574449367,557.0791836227588,730486,0
-587.8816371477852,-1383.8954540476961,-53.10798254998338,730759,0
653.1397277070987,249.74520805193282,665.7037251319607,732264,1
-1003.9808631754879,-936.6989244421604,614.5643381333875,730864,0
-621.2247983350942,-1064.2297080918636,716.1102012204105,730787,1
-74.6527723261348,1491.8537113928844,-582.9939155560556,733686,0
-744.7004281924108,-1020.7059171206038,763.0841582882018,730787,1
1734.156229931292,-233.13835727508427,30.044244401225598,732247,0
87.71270440400454,727.0974421236806,-745.8794462758367,733069,0
-135.25637267296773,314.76381119808053,465.20766581799774,732237,0
-630.1755156774136,-1148.2231798050593,212.4238865525499,730878,0
-859.8509282452823,1445.7454443281695,-70.84747411303529,733316,0
-1627.184325032712,-1013.5673480802922,348.73111623646906,730759,1
-674.7234176636024,357.8486879880186,3.580735845567148,732327,1
-210.52022774733805,-793.9238676184136,-402.0513396991616,731494,1
2161.6791752817826,-318.30060830798874,1061.0272073059218,731904,0
-1014.8963534042501,821.1609815022067,-784.4453728982472,732951,1
-85.99757726842738,1560.5662067408955,-499.249283539459,733719,1
151.34377815066387,-1276.721891486225,359.99489728634006,730864,1
535.9149076714102,496.3199586459415,-770.0214671058108,732953,1
-618.3269544794455,-252.7282585755602,-274.25751074989864,731869,0
-798.9252936495842,-643.0862717722055,724.6893445671287,731137,1
-1225.9502250447233,-260.8829986546823,436.05547299636,731502,0
-825.9798609806978,-1422.8487201382152,428.3466495920175,730514,0
347.8101392638222,435.16668740199265,1103.1457666590163,732227,0
-736.9782938125869,1444.074043037697,-1174.0201451539463,733709,0
-704.1946476951255,-561.7479562006753,1001.2152183845054,731137,0
-1207.0316807128045,346.2976187229868,-383.7846782059486,732341,0
-87.42269892036991,-1378.9965135584102,-58.1168221108983,730864,0
-456.0262600774624,-513.7650387450237,175.23818191557532,731509,0
1044.0862429423435,1448.6976398900013,761.7248085170437,733412,0
1575.3221005002702,2157.5623235019702,4080.9258673245913,733047,0
9247.353062555885,-954.1382517275753,-1023.3138067949947,733415,1
-305.1244663856119,809.3176093998067,-710.92397901333,733056,0
-479.65290572671427,1539.3413902458399,-748.8271529173759,733706,1
-112.83528814645159,-611.9358129821803,-144.29629234014834,731594,0
945.3104282984389,186.588929488269,-579.5388453287517,732684,0
-93.50547352115176,-504.1980888681733,185.9280607628547,731585,1
1814.7550334137327,204.18168561889064,-892.8881044584849,732977,0
234.6412001548524,1507.1362075609895,666.5389776465229,733339,0
458.57056089339704,-170.67062119488236,-785.6666211446286,732329,0
-1006.0185091975228,-163.22649430985106,-229.8830414497398,731860,1
-763.9086778010352,-1041.4366846476323,695.574350048672,730787,1
137.77570653374946,-137.78752570825915,465.19072388099147,731874,0
-1077.4943017230696,338.7147139455151,-327.8991966065378,732341,1
6011.363231362924,-1483.2916605815042,-1959.828162950343,732608,0
-603.3233798734558,460.60782138501605,-506.62450465125465,732607,0
