ht,age,rank,rank_points,common_ratio,common_ace,common_df,common_1st_in,common_1st_win,common_2nd_win,common_serve_win,common_break_saved,common_break_lost,common_return_1st_win,common_return_2nd_win,common_ace_faced,common_break_win,common_points_win,avg_ratio,avg_ace,avg_df,avg_1st_in,avg_1st_win,avg_2nd_win,avg_serve_win,avg_break_saved,avg_break_lost,avg_return_1st_win,avg_return_2nd_win,avg_ace_faced,avg_break_win,avg_points_win,common_completeness,common_serve1_adv,common_serve2_adv,avg_completeness,avg_serve1_adv,avg_serve2_adv,outcome,name_1,name_2,date,level,B365_1,B365_2,EX_1,EX_2,LB_1,LB_2,PS_1,PS_2,Max_1,Max_2,Avg_1,Avg_2
,9.82340862,5,-16,0.032070903,-0.003956437,-0.009187536,0.097899117,-0.034182791,-0.05121012,-0.02198512,-0.108046393,0.045430971,0.036063859,0.019095726,-0.052255173,0.008335064,0.001646903,0.032070903,-0.003956437,-0.009187536,0.097899117,-0.034182791,-0.05121012,-0.02198512,-0.108046393,0.045430971,0.036063859,0.019095726,-0.052255173,0.008335064,0.001646903,0.019738913,0.001881068,-0.032114394,0.019738913,0.001881068,-0.032114394,1,Denis Istomin,Ernesto Escobedo,29/05/2017,G,2,1.8,1.9,1.8,1.91,1.91,1.99,1.92,2,1.92,1.95,1.84
15,-11.52908967,-24,1165,0.079403094,0.083617787,0.01288363,0.048692588,0.036660703,-0.002635931,0.032121864,0.053759656,-0.059154899,-0.044771401,-0.026875325,0.02713846,-0.008415744,0.001136918,0.079403094,0.083617787,0.01288363,0.048692588,0.036660703,-0.002635931,0.032121864,0.053759656,-0.059154899,-0.044771401,-0.026875325,0.02713846,-0.008415744,0.001136918,-0.023245839,-0.008110698,-0.029511256,-0.023245839,-0.008110698,-0.029511256,1,Nick Kyrgios,Philipp Kohlschreiber,29/05/2017,G,1.53,2.5,1.5,2.4,1.5,2.63,1.56,2.62,1.56,2.75,1.51,2.53
,5.27036277,-235,742,0.528056752,-0.032915931,-0.004858857,0.013786974,0.00286879,0.01592141,0.011111095,0.079659695,-0.036307442,0.021598742,0.114416995,0.034940047,0.01832332,0.030454326,0.528056752,-0.032915931,-0.004858857,0.013786974,0.00286879,0.01592141,0.011111095,0.079659695,-0.036307442,0.021598742,0.114416995,0.034940047,0.01832332,0.030454326,0.090380112,0.024467532,0.130338406,0.090380112,0.024467532,0.130338406,1,Martin Klizan,Laurent Lokoli,29/05/2017,G,1.22,4.33,1.22,3.85,1.25,4,1.27,4.22,1.28,4.7,1.24,4.09
13,1.64544833,-85,836,0.267595923,0.039315206,0.000867856,-0.020387236,0.05486544,0.019790314,0.03845607,-0.045963837,-0.061289196,0.017556567,0.007555018,0.01790764,0.007113334,0.023920436,0.272650074,0.039338747,0.000560799,-0.02013935,0.056165514,0.019284794,0.039188031,-0.045209409,-0.062530501,0.019129891,0.007335661,0.017583487,0.007306446,0.024631323,0.046843221,0.072422007,0.027345332,0.04828792,0.075295406,0.026620454,1,Juan Martin Del Potro,Guido Pella,29/05/2017,G,1.25,4,1.27,3.45,1.29,3.75,1.34,3.56,1.34,4,1.29,3.62
-3,-5.76043806,25,-190,0.049666133,0.057222955,0.003926191,-0.107808599,0.085448997,0.021950987,0.038677429,0.018310974,-0.079364939,-0.031189411,-0.019732852,0.03765752,-0.007979882,0.004500108,0.05617424,0.056959827,0.003946621,-0.108350514,0.085957537,0.023331091,0.039394428,0.018857694,-0.080172145,-0.029437703,-0.01785102,0.036880475,-0.007694965,0.005343357,-5.51E-05,0.054259586,0.002218135,0.00276117,0.056519833,0.005480071,1,Alexandr Dolgopolov,Carlos Berlocq,29/05/2017,G,2.1,1.72,2.15,1.62,2.2,1.67,2.27,1.71,2.32,1.72,2.22,1.65
,-8.61601642,39,-714,-0.008745888,-0.108298783,-0.007802021,0.058842923,-0.086198305,-0.000137467,-0.039302745,-0.075603809,0.067621141,0.033271533,0.073426822,0.00076597,0.012312808,0.000753238,-0.008745888,-0.108298783,-0.007802021,0.058842923,-0.086198305,-0.000137467,-0.039302745,-0.075603809,0.067621141,0.033271533,0.073426822,0.00076597,0.012312808,0.000753238,0.038552752,-0.052926772,0.073289355,0.038552752,-0.052926772,0.073289355,1,Hyeon Chung,Sam Querrey,29/05/2017,G,2.1,1.72,1.95,1.75,2,1.8,2.02,1.88,2.18,1.88,2.04,1.77
,7.60574949,-149,5319,0.397553972,0.040392191,-0.000135046,-0.039775007,0.087105846,0.040122889,0.061648465,0.063331445,-0.110878664,0.020461557,-0.018670719,-0.021489673,0.003336106,0.032118134,0.397553972,0.040392191,-0.000135046,-0.039775007,0.087105846,0.040122889,0.061648465,0.063331445,-0.110878664,0.020461557,-0.018670719,-0.021489673,0.003336106,0.032118134,0.050523784,0.107567403,0.02145217,0.050523784,0.107567403,0.02145217,1,Stanislas Wawrinka,Jozef Kovalik,29/05/2017,G,1.07,9,1.03,9,1.05,10,1.05,13.9,1.08,13.9,1.04,10.68
18,-2.32443532,-15,104,0.131449332,0.091221372,0.002165671,0.105376352,0.04543748,0.028970014,0.062467877,0.048189578,-0.095865651,-0.007791569,-0.015609816,-0.016949969,-0.005692906,0.021160651,0.135145702,0.09192496,0.00213818,0.10419485,0.046270576,0.029305515,0.062726425,0.048540867,-0.095371302,-0.005194224,-0.012728064,-0.019667681,-0.005080761,0.022448562,0.031629828,0.037645911,0.013360199,0.035177039,0.041076352,0.016577451,1,Kevin Anderson,Malek Jaziri,29/05/2017,G,1.12,6,1.12,5.4,1.14,5.5,1.15,6.35,1.15,6.5,1.13,5.91
0,-0.17796031,7,-70,0.083866379,0.020809791,-0.006881619,0.036824825,0.013127384,0.005449212,0.018002558,-0.005299499,-0.025882472,0.012271569,0.001398512,-0.007071972,0.001659757,0.011484007,0.082797369,0.020093737,-0.006609891,0.036435892,0.012677021,0.005209105,0.017556229,-0.005697027,-0.025610724,0.011829783,0.001133115,-0.00651884,0.001623738,0.011067882,0.023066003,0.025398953,0.006847724,0.022254699,0.024506804,0.006342219,1,Nicolas Almagro,Marcos Baghdatis,29/05/2017,G,1.44,2.75,1.38,2.8,1.44,2.75,1.45,3,1.48,3.1,1.43,2.83
-10,13.42915811,27,-2065,-0.079660471,-0.015601426,0.000681527,0.054163359,-0.008492128,-0.007606972,0.002356357,0.014881096,0.001919771,0.017576222,0.00299182,0.001460402,-0.000767289,0.002962322,-0.084312619,-0.015901695,0.000221816,0.053169121,-0.007770183,-0.008983951,0.002153083,0.016235689,0.00261982,0.017877981,0.0012445,0.00174981,-0.000889138,0.002615921,0.01509033,0.009084094,-0.004615151,0.013997052,0.010107798,-0.00773945,1,Fernando Verdasco,Alexander Zverev,29/05/2017,G,5,1.16,4.6,1.16,5,1.17,5.23,1.2,5.38,1.2,4.92,1.17
,-0.61054073,-154,634,0.128155475,-0.013431054,0.001615053,-0.066170285,0.023839503,-0.002727451,-0.00055942,-0.001557962,-0.018975825,0.042309458,0.044395722,0.012798245,0.01099927,0.019118288,0.128155475,-0.013431054,0.001615053,-0.066170285,0.023839503,-0.002727451,-0.00055942,-0.001557962,-0.018975825,0.042309458,0.044395722,0.012798245,0.01099927,0.019118288,0.054439987,0.066148961,0.041668271,0.054439987,0.066148961,0.041668271,1,Karen Khachanov,Nicolas Jarry,29/05/2017,G,1.28,3.75,1.19,4.2,1.25,4,1.29,4.05,1.29,5,1.22,4.27
,6.2806297,,,0.381313776,-0.062108359,-0.01399428,0.025582219,-0.026080229,0.043328237,0.007088279,0.023098026,-0.030475988,0.066763013,0.05240792,-0.017060519,0.020197785,0.036591324,0.381313776,-0.062108359,-0.01399428,0.025582219,-0.026080229,0.043328237,0.007088279,0.023098026,-0.030475988,0.066763013,0.05240792,-0.017060519,0.020197785,0.036591324,0.082131164,0.040682784,0.095736157,0.082131164,0.040682784,0.095736157,1,Kei Nishikori,Thanasi Kokkinakis,29/05/2017,G,1.02,17,1.01,11.5,1.03,11,1.03,17.65,1.03,18.5,1.02,14.08
,2.74606434,-14,92,0.183401644,0.070622836,0.019475229,-0.058883892,0.114048404,0.035870615,0.073198061,0.078289565,-0.144377537,0.004208259,0.011070759,-0.000981065,-0.003083497,0.030773997,0.191974861,0.069657353,0.01885101,-0.055780841,0.114188565,0.036132165,0.073877345,0.074807135,-0.143730834,0.00604727,0.010250943,-0.001512819,-0.002567468,0.031476708,0.065947257,0.118256663,0.046941374,0.067098125,0.120235834,0.046383108,1,Jeremy Chardy,Radu Albot,29/05/2017,G,1.14,5.5,1.13,5.2,1.17,5,1.17,6.02,1.17,6.02,1.14,5.5
5,3.77549624,-72,9665,0.324937053,0.024442125,-0.005561952,0.022072002,0.029803318,0.01789203,0.029640482,0.03146093,-0.055509433,0.043983086,0.054048873,-0.016888521,0.014963305,0.036897705,0.331378546,0.024772951,-0.005273337,0.0222431,0.031746579,0.019635703,0.031535435,0.033483916,-0.059825915,0.04483996,0.054202348,-0.016829209,0.015065031,0.038132102,0.087493405,0.073786404,0.071940904,0.089638526,0.076586539,0.073838051,1,Andy Murray,Andrey Kuznetsov,29/05/2017,G,1.16,5,1.15,4.75,1.17,5,1.18,5.55,1.18,5.8,1.16,5.09
8,8.51471595,-154,863,0.020442092,0.000454069,-0.011325393,0.018872267,-0.013524998,-0.016098106,-0.01104975,-0.03099827,0.023068811,0.033057907,-0.004605484,-0.029003087,0.004720447,0.001848,0.020442092,0.000454069,-0.011325393,0.018872267,-0.013524998,-0.016098106,-0.01104975,-0.03099827,0.023068811,0.033057907,-0.004605484,-0.029003087,0.004720447,0.001848,0.008993491,0.019532909,-0.020703591,0.008993491,0.019532909,-0.020703591,1,Paolo Lorenzi,Ricardas Berankis,29/05/2017,G,1.3,3.5,1.28,3.35,1.3,3.5,1.32,3.74,1.32,3.74,1.3,3.5
-3,-1.7303217,-60,1680,0.259925024,0.010883629,-0.011299199,0.020749945,0.000568833,0.013144586,0.009963906,-0.002535512,-0.023427313,0.055518065,0.0477785,-0.036672977,0.014727063,0.028205847,0.259925024,0.010883629,-0.011299199,0.020749945,0.000568833,0.013144586,0.009963906,-0.002535512,-0.023427313,0.055518065,0.0477785,-0.036672977,0.014727063,0.028205847,0.073976727,0.056086899,0.060923086,0.073976727,0.056086899,0.060923086,1,Gael Monfils,Dustin Brown,29/05/2017,G,1.08,8,1.07,7,1.08,7.5,1.1,8.67,1.1,8.67,1.08,7.69
,2.67488022,-235,425,-0.580148214,,,,,,,,,,,,,,-0.580148214,,,,,,,,,,,,,,,,,,,,1,Thiago Monteiro,Alexandre Muller,29/05/2017,G,1.08,8,1.09,6.25,1.1,7,1.13,7.05,1.13,8,1.11,6.69
,-4.12320328,-59,421,0.001018853,0.014256622,-0.001255303,0.063730046,0.003741249,0.009949528,0.018690774,0.008795871,-0.030055176,-0.037199842,0.016756335,0.043419777,-0.003328578,0.001708741,0.013957896,0.014551202,-0.001357074,0.063469232,0.004480678,0.013874662,0.020805597,0.011623843,-0.034160629,-0.03614841,0.021176451,0.042727074,-0.00265906,0.003890225,0.001766458,-0.033458592,0.026705863,0.006812633,-0.031667732,0.035051112,1,Kyle Edmund,Gastao Elias,29/05/2017,G,1.3,3.5,1.3,3.2,1.3,3.5,1.34,3.56,1.38,3.56,1.33,3.32
,8.98288844,-70,1428,0.187767899,0.129503603,-0.004353553,0.096600309,0.071875937,0.076824424,0.095387432,0.120954925,-0.148920005,-0.057701523,-0.057542268,0.012200819,-0.016354656,0.015322857,0.187767899,0.129503603,-0.004353553,0.096600309,0.071875937,0.076824424,0.095387432,0.120954925,-0.148920005,-0.057701523,-0.057542268,0.012200819,-0.016354656,0.015322857,-0.010078653,0.014174414,0.019282156,-0.010078653,0.014174414,0.019282156,1,John Isner,Jordan Thompson,29/05/2017,G,1.25,4,1.2,4.1,1.22,4.33,1.2,5.24,1.27,5.24,1.22,4.28
,4.60232717,-33,1942,0.268544442,0.01052783,-0.015788689,0.021592993,0.025163559,0.033794833,0.034238987,0.052472493,-0.063151157,0.008848099,0.034612947,0.003300857,0.006498947,0.024192883,0.268544442,0.01052783,-0.015788689,0.021592993,0.025163559,0.033794833,0.034238987,0.052472493,-0.063151157,0.008848099,0.034612947,0.003300857,0.006498947,0.024192883,0.055405479,0.034011658,0.06840778,0.055405479,0.034011658,0.06840778,1,Tomas Berdych,Jan Lennard Struff,29/05/2017,G,1.2,4.5,1.18,4.3,1.2,4.5,1.24,4.65,1.24,5,1.2,4.54
,-6.91033538,80,-2527,-0.308597197,-0.069461065,0.030612503,-0.036452406,-0.119526061,-0.055712987,-0.101562281,-0.06851718,0.193673309,-5.35E-05,0.007521751,-0.017885232,0.000613765,-0.042577534,-0.308597197,-0.069461065,0.030612503,-0.036452406,-0.119526061,-0.055712987,-0.101562281,-0.06851718,0.193673309,-5.35E-05,0.007521751,-0.017885232,0.000613765,-0.042577534,-0.074209146,-0.119579521,-0.048191236,-0.074209146,-0.119579521,-0.048191236,1,Renzo Olivo,Jo Wilfried Tsonga,29/05/2017,G,15,1.03,11.5,1.01,15,1.02,22.73,1.02,26.86,1.03,16.04,1.02
-30,-4.91718002,-111,2597,0.222813439,-0.010246063,0.010151889,-0.038326157,-0.000407676,0.014649612,-0.002251151,-0.001461089,0.008946522,0.039496639,0.077942694,0.017185587,0.015440021,0.024369494,0.228922307,-0.010499546,0.010006963,-0.037485353,7.87E-05,0.014892989,-0.001699027,-0.00104069,0.007759396,0.039658728,0.077231586,0.017495808,0.01537947,0.024567501,0.071999384,0.039088963,0.092592306,0.072063666,0.03973746,0.092124576,1,David Goffin,Sergiy Stakhovsky,29/05/2017,G,1.04,13,1.02,10,1.05,10,1.04,15.92,1.05,15.92,1.04,12.12
,6.89117044,-14,554,0.016180092,0.034809155,0.008051024,-0.014992617,0.04984336,0.001877184,0.027884396,0.006480652,-0.046906818,-0.019677521,-0.043401467,0.01843096,-0.005478123,0.001572084,0.016180092,0.034809155,0.008051024,-0.014992617,0.04984336,0.001877184,0.027884396,0.006480652,-0.046906818,-0.019677521,-0.043401467,0.01843096,-0.005478123,0.001572084,-0.020155221,0.030165839,-0.041524283,-0.020155221,0.030165839,-0.041524283,1,Steve Johnson,Borna Coric,29/05/2017,G,2.62,1.5,2.4,1.5,2.5,1.53,2.61,1.56,2.63,1.59,2.53,1.52
2,-7.90417523,-463,4067,0.203464543,0.015624364,0.012640947,-0.060408801,0.029882835,7.60E-05,0.007999192,0.034386657,-0.020832041,0.036033396,0.038958997,-0.029423645,0.011775481,0.020750727,0.2108154,0.016094137,0.012740559,-0.061390021,0.029357492,-0.000170348,0.007391366,0.034444884,-0.019846228,0.036092837,0.038865565,-0.029543408,0.011874706,0.020521843,0.054769449,0.065916231,0.039034982,0.054304261,0.065450329,0.038695217,1,Dominic Thiem,Simone Bolelli,29/05/2017,G,1.05,11,1.03,9,1.05,11,1.05,13.9,1.06,14.35,1.04,11.14
,2.65023957,-146,712,0.467497896,-0.038615123,0.033269234,-0.009236965,-0.035201807,0.014986865,-0.017534741,0.037080151,0.120203152,0.181456297,0.12161895,-0.031572905,0.051057961,0.060013182,0.467497896,-0.038615123,0.033269234,-0.009236965,-0.035201807,0.014986865,-0.017534741,0.037080151,0.120203152,0.181456297,0.12161895,-0.031572905,0.051057961,0.060013182,0.165438088,0.14625449,0.136605815,0.165438088,0.14625449,0.136605815,1,Diego Sebastian Schwartzman,Stefano Napolitano,29/05/2017,G,1.12,6,1.14,5,1.17,5,1.17,6.02,1.2,6.06,1.15,5.45
-20,-6.16016427,41,-1027,-0.091693034,-0.164931994,-0.013852126,-0.030339033,-0.112617966,-0.01782979,-0.085980679,-0.092180129,0.114167538,0.028484702,0.059053622,0.028106885,0.011794754,-0.016713061,-0.097610825,-0.164648536,-0.013812719,-0.029996314,-0.110779029,-0.017296042,-0.084567843,-0.093175134,0.112308288,0.025306342,0.057372187,0.033130294,0.011262352,-0.017069835,0.00359801,-0.084133263,0.041223833,0.001551453,-0.085472687,0.040076144,1,Horacio Zeballos,Ivo Karlovic,29/05/2017,G,1.66,2.2,1.65,2.1,1.73,2.1,1.77,2.18,1.77,2.25,1.71,2.13
8,-9.04038329,-261,2708,0.053379897,0.035541312,0.011682648,-0.011429958,0.043170348,3.82E-05,0.025059315,0.017898378,-0.039605667,-0.005455703,-0.006086677,0.013023663,-0.00354035,0.009421087,0.040085272,0.035900694,0.012134132,-0.014190873,0.042702162,0.000955481,0.024539149,0.012046474,-0.037434349,-0.005234602,-0.005132361,0.01191924,-0.00382516,0.008737619,0.012560799,0.037714645,-0.006048457,0.012904804,0.037467559,-0.00417688,1,Grigor Dimitrov,Tommy Robredo,29/05/2017,G,1.16,5,1.15,4.75,1.17,5,1.15,6.35,1.2,6.35,1.16,5.25
-8,-6.03422314,28,-324,-0.058738322,-0.064078445,0.014735142,0.038093072,-0.062551388,0.007053078,-0.02884467,-0.017093794,0.04339214,-0.003381278,0.014906976,0.035854527,0.003898891,-0.008542481,-0.058738322,-0.064078445,0.014735142,0.038093072,-0.062551388,0.007053078,-0.02884467,-0.017093794,0.04339214,-0.003381278,0.014906976,0.035854527,0.003898891,-0.008542481,-0.016166821,-0.065932666,0.021960053,-0.016166821,-0.065932666,0.021960053,1,Nikoloz Basilashvili,Viktor Troicki,29/05/2017,G,1.72,2.1,1.75,1.95,1.8,2,1.88,2.02,1.94,2.13,1.78,2.03
,6.66119096,-9,24,0.134835524,0.011414358,0.002204281,-0.025121314,0.051980906,-0.004001908,0.024315646,-0.064740485,-0.048832239,-0.015157266,0.018463854,0.01135085,-0.000901677,0.00893133,0.134835524,0.011414358,0.002204281,-0.025121314,0.051980906,-0.004001908,0.024315646,-0.064740485,-0.048832239,-0.015157266,0.018463854,0.01135085,-0.000901677,0.00893133,0.021536826,0.03682364,0.014461946,0.021536826,0.03682364,0.014461946,1,Guillermo Garcia Lopez,Marco Trungelliti,29/05/2017,G,1.57,2.37,1.57,2.25,1.62,2.25,1.71,2.28,1.71,2.45,1.61,2.31
3,1.85626283,-57,6615,0.384259447,0.02186732,-0.001858641,0.038069952,0.040363438,0.070462678,0.05837033,0.066314171,-0.110492478,0.040632143,0.071780323,-0.013587303,0.014748554,0.052556781,0.389761027,0.022543923,-0.001791899,0.038317879,0.041722163,0.072589393,0.060072954,0.068561184,-0.113890093,0.041403452,0.072697915,-0.014313968,0.015001374,0.053765548,0.122010068,0.080995581,0.142243001,0.124479981,0.083125616,0.145287308,1,Novak Djokovic,Joao Sousa,29/05/2017,G,1.01,21,1.01,11.5,1.03,11,1.02,24.52,1.03,24.52,1.02,16.77
-5,0.84052019,-42,4427,0.374583938,-0.035028206,-0.010865542,0.095789388,0.003613905,0.065310062,0.042951333,0.075595196,-0.076316808,0.062279369,0.079451155,-0.001321109,0.020431051,0.052315534,0.376996839,-0.035439252,-0.010754554,0.09552822,0.00393163,0.065866898,0.043304933,0.07624624,-0.077020452,0.06257229,0.079920897,-0.000961196,0.020543899,0.052722759,0.127742228,0.065893274,0.144761217,0.128518882,0.066503919,0.145787795,1,Rafael Nadal,Robin Haase,29/05/2017,G,1.01,21,1.01,11.5,1.01,21,1.02,24.52,1.02,28.75,1.01,18.55
18,-6.89664613,-73,3777,0.400153485,0.127341017,-0.001634071,0.027873878,0.15299311,0.062703892,0.123875886,0.18085042,-0.243334045,-0.023648741,-0.006886124,0.012906771,-0.002742289,0.050452473,0.400153485,0.127341017,-0.001634071,0.027873878,0.15299311,0.062703892,0.123875886,0.18085042,-0.243334045,-0.023648741,-0.006886124,0.012906771,-0.002742289,0.050452473,0.073554488,0.129344368,0.055817767,0.073554488,0.129344368,0.055817767,1,Milos Raonic,Rogerio Dutra Silva,29/05/2017,G,1.05,11,1.03,9,1.05,10,1.05,13.44,1.07,15,1.04,11.12
,8.39425051,-246,1867,-0.50190056,,,,,,,,,,,,,,-0.50190056,,,,,,,,,,,,,,,,,,,,1,Albert Ramos,Benjamin Bonzi,29/05/2017,G,1.03,15,1.03,9,1.03,12,1.07,11,1.07,15,1.04,11.19
,1.54688569,-81,1501,0.19738181,0.01554455,-0.01469142,-0.028360021,0.054298771,0.02741149,0.040039823,0.016743249,-0.081167711,0.015641613,0.034434041,-0.023144853,0.006493829,0.03101029,0.210365766,0.016111303,-0.013863732,-0.029537636,0.056611597,0.027485201,0.041373661,0.019793182,-0.084755689,0.01732665,0.031697986,-0.022578081,0.006467119,0.031692895,0.06230632,0.069940384,0.061845532,0.062764506,0.073938247,0.059183187,1,Pablo Carreno Busta,Taro Daniel,29/05/2017,G,1.1,7,1.08,6.5,1.1,7,1.1,8.83,1.12,8.83,1.09,7.27
-3,-6.15195072,-44,1493,0.093157566,0.007289809,-0.002045853,-0.026335659,0.016881322,-0.009153124,0.00036451,0.028310582,-0.011839444,-0.008474554,6.48E-05,0.019473602,0.000557745,0.000288611,0.093157566,0.007289809,-0.002045853,-0.026335659,0.016881322,-0.009153124,0.00036451,0.028310582,-0.011839444,-0.008474554,6.48E-05,0.019473602,0.000557745,0.000288611,-0.004997744,0.008406768,-0.009088369,-0.004997744,0.008406768,-0.009088369,1,Lucas Pouille,Thomaz Bellucci,29/05/2017,G,1.3,3.5,1.27,3.45,1.33,3.4,1.33,3.64,1.35,3.64,1.31,3.44
0,-0.30116359,-67,1525,0.211634973,0.001824234,0.004374334,0.064705958,0.024081417,0.025043971,0.034792819,0.032587117,-0.060575913,0.036234481,0.001320511,-0.008924123,0.004891725,0.027787453,0.216527588,0.001867941,0.004304744,0.064841639,0.024355425,0.026390495,0.035483519,0.030643597,-0.06121224,0.035919581,0.002582849,-0.008576978,0.004891892,0.028224053,0.051773388,0.060315898,0.026364482,0.052920733,0.060275006,0.028973344,1,Roberto Bautista Agut,Mikhail Kukushkin,29/05/2017,G,1.12,6,1.12,5.4,1.14,5.5,1.14,6.7,1.16,6.7,1.13,5.96
,-3.97809719,5,-58,0.041373456,-0.013490695,0.004279202,0.071606349,-0.02222156,0.031845702,0.014918594,0.068099837,-0.035795031,-0.004419261,-0.009638401,0.010089921,-0.000468407,0.006366397,0.050086814,-0.013225893,0.004254474,0.072434728,-0.021337257,0.032007694,0.015696784,0.067440567,-0.037917937,-0.003673442,-0.009329426,0.009932955,-9.76E-05,0.00720277,0.002393939,-0.026640821,0.022207301,0.003662842,-0.025010699,0.022678267,1,Jiri Vesely,Aljaz Bedene,29/05/2017,G,2.2,1.66,2.1,1.65,2.2,1.67,2.37,1.66,2.37,1.8,2.21,1.66
8,-3.59479808,-121,3319,0.433870513,0.025752372,-0.000551298,-0.062997865,0.046723969,0.050896946,0.033058638,-0.011380645,-0.068510805,0.054369089,0.053402092,-0.02413514,0.011621918,0.041051392,0.433870513,0.025752372,-0.000551298,-0.062997865,0.046723969,0.050896946,0.033058638,-0.011380645,-0.068510805,0.054369089,0.053402092,-0.02413514,0.011621918,0.041051392,0.094526232,0.101093058,0.104299038,0.094526232,0.101093058,0.104299038,1,Marin Cilic,Konstantin Kravchuk,29/05/2017,G,1.02,19,1.02,10,1.03,11,1.04,16.99,1.04,21,1.02,14.39
13,0.53114305,3,-70,-0.140602454,0.091020368,0.001667855,-0.038460181,0.064266784,-0.00211774,0.030366489,0.064308853,-0.056635247,-0.062583928,-0.098375679,0.044918468,-0.022464295,-0.023479095,-0.156511131,0.08917822,0.001486878,-0.038130887,0.05924479,-0.006068132,0.025906433,0.062366933,-0.048762467,-0.063282395,-0.099314219,0.042247072,-0.022570478,-0.025534893,-0.079712425,0.001682857,-0.100493419,-0.084325448,-0.004037605,-0.10538235,1,Feliciano Lopez,David Ferrer,29/05/2017,G,2.5,1.53,2.35,1.53,2.63,1.5,2.52,1.6,2.63,1.62,2.43,1.56
23,-3.36208076,-12,867,0.16612894,0.153677499,-0.007893872,0.110272666,0.096330619,0.064570267,0.107571252,0.153039111,-0.176556559,-0.073396085,-0.065355192,0.025265581,-0.018305522,0.016273099,0.16612894,0.153677499,-0.007893872,0.110272666,0.096330619,0.064570267,0.107571252,0.153039111,-0.176556559,-0.073396085,-0.065355192,0.025265581,-0.018305522,0.016273099,-0.015139885,0.022934534,-0.000784925,-0.015139885,0.022934534,-0.000784925,1,John Isner,Paolo Lorenzi,29/05/2017,G,1.4,3,1.35,2.95,1.36,3.25,1.39,3.27,1.4,3.27,1.37,3.08
,-10.67488022,39,-1989,-0.17610284,-0.005055767,0.004241052,-0.011090954,-0.041949584,-0.020377489,-0.035220746,-0.013116849,0.054181624,0.00868662,-0.023141736,-0.02088495,-0.003473347,-0.019192107,-0.17610284,-0.005055767,0.004241052,-0.011090954,-0.041949584,-0.020377489,-0.035220746,-0.013116849,0.054181624,0.00868662,-0.023141736,-0.02088495,-0.003473347,-0.019192107,-0.037816568,-0.033262965,-0.043519226,-0.037816568,-0.033262965,-0.043519226,1,Karen Khachanov,Tomas Berdych,29/05/2017,G,4,1.25,3.75,1.23,4,1.25,4.31,1.26,4.31,1.28,4.04,1.24
-10,-2.87748118,-65,2945,0.228742942,-0.048788126,-0.02415547,0.01463587,-0.021956406,0.037917116,0.004684972,0.01799328,-0.021904322,0.023225977,0.041917135,-0.003302371,0.011068006,0.018940071,0.235693932,-0.048717182,-0.024036499,0.014802346,-0.019682718,0.039327809,0.006616867,0.015944906,-0.024612136,0.024126482,0.043193498,-0.002203518,0.011223292,0.020286817,0.045734778,0.001269571,0.079834251,0.048650909,0.004443764,0.082521307,1,Kei Nishikori,Jeremy Chardy,29/05/2017,G,1.28,3.75,1.24,3.65,1.29,3.75,1.28,4.12,1.29,4.33,1.26,3.87
15,-3.09103353,-39,570,0.116981634,-0.011129553,-0.004985797,0.075069568,-0.006379529,0.00398122,0.014662217,0.023672959,-0.028887279,-0.00472413,0.012318557,0.029261445,0.003649947,0.009606159,0.123441221,-0.011132804,-0.00493081,0.074744587,-0.005659259,0.005019423,0.015423014,0.023701223,-0.030340062,-0.004263682,0.013085076,0.029216435,0.003818185,0.010184061,0.016793206,-0.01110366,0.016299777,0.018210782,-0.009922941,0.018104499,1,Juan Martin Del Potro,Nicolas Almagro,29/05/2017,G,1.2,4.5,1.17,4.4,1.17,5,1.2,5.23,1.21,5.25,1.19,4.76
3,3.61396304,-86,5084,0.164708037,-0.013491742,-0.005674579,0.033204202,-0.00233455,0.035923182,0.021355843,0.047774738,-0.045599889,0.009093541,0.000663317,-0.026353475,0.001775566,0.013690228,0.161724803,-0.013371515,-0.005723015,0.033395431,-0.00256611,0.036239939,0.021404398,0.045273227,-0.04539686,0.008688348,0.001423501,-0.026254503,0.001761347,0.013679246,0.023386199,0.00675899,0.036586499,0.023647979,0.006122238,0.03766344,1,Stanislas Wawrinka,Alexandr Dolgopolov,29/05/2017,G,1.14,5.5,1.14,5,1.2,4.5,1.18,5.66,1.2,5.66,1.15,5.3
,-9.69746748,-13,112,0.052608552,-0.037176218,0.010677448,-0.002454421,-0.00908224,-0.0084046,-0.00933689,-0.053279289,0.017436671,0.026681753,0.05314295,0.018812768,0.009270435,0.008598762,0.071877713,-0.03755791,0.009549794,-0.002746253,-0.008993538,-0.000697386,-0.006619427,-0.044418154,0.011276645,0.025126241,0.056629563,0.018271407,0.009489497,0.010273722,0.043072787,0.017599513,0.04473835,0.046586829,0.016132703,0.055932177,1,Hyeon Chung,Denis Istomin,29/05/2017,G,1.3,3.5,1.27,3.45,1.36,3.25,1.3,3.88,1.36,4,1.3,3.54
