name,128,64,32,16,8,4,2,1
Joao Sousa,1.0000,0.4575,0.1630,0.0396,0.0071,0.0012,0.0001,0.0000
Yuki Bhambri,1.0000,0.4233,0.1451,0.0341,0.0060,0.0012,0.0001,0.0000
Jozef Kovalik,1.0000,0.4526,0.1771,0.0413,0.0077,0.0009,0.0001,0.0000
Laslo Djere,1.0000,0.4350,0.1462,0.0343,0.0060,0.0009,0.0001,0.0000
Andreas Seppi,1.0000,0.4491,0.1673,0.0428,0.0074,0.0008,0.0001,0.0000
Marcel Granollers,1.0000,0.3843,0.1205,0.0270,0.0043,0.0007,0.0001,0.0000
Hubert Hurkacz,1.0000,0.3749,0.1116,0.0223,0.0029,0.0004,0.0001,0.0000
Corentin Moutet,1.0000,0.3462,0.0921,0.0153,0.0023,0.0001,0.0001,0.0000
Sergio Gutierrez Ferrol,1.0000,0.4908,0.1975,0.0525,0.0108,0.0025,0.0000,0.0000
Henri Laaksonen,1.0000,0.4445,0.1494,0.0339,0.0084,0.0019,0.0000,0.0000
Julien Benneteau,1.0000,0.4384,0.1573,0.0406,0.0069,0.0015,0.0000,0.0000
Gilles Muller,1.0000,0.4379,0.1552,0.0476,0.0086,0.0014,0.0000,0.0000
Ramkumar Ramanathan,1.0000,0.4383,0.1600,0.0397,0.0059,0.0014,0.0000,0.0000
Pedja Krstin,1.0000,0.4279,0.1543,0.0393,0.0057,0.0014,0.0000,0.0000
Vasek Pospisil,1.0000,0.4186,0.1415,0.0340,0.0072,0.0012,0.0000,0.0000
Matthew Ebden,1.0000,0.4278,0.1442,0.0373,0.0060,0.0011,0.0000,0.0000
Ivo Karlovic,1.0000,0.4163,0.1426,0.0284,0.0037,0.0011,0.0000,0.0000
Pedro Sousa,1.0000,0.4279,0.1478,0.0349,0.0058,0.0010,0.0000,0.0000
Mohamed Safwat,1.0000,0.3295,0.0930,0.0160,0.0020,0.0010,0.0000,0.0000
Mikhail Kukushkin,1.0000,0.4208,0.1396,0.0298,0.0046,0.0009,0.0000,0.0000
Andrej Martin,1.0000,0.4273,0.1645,0.0400,0.0027,0.0009,0.0000,0.0000
Nicolas Kicker,1.0000,0.3812,0.1246,0.0262,0.0031,0.0008,0.0000,0.0000
Michael Mmoh,1.0000,0.3777,0.1103,0.0225,0.0022,0.0008,0.0000,0.0000
Tennys Sandgren,1.0000,0.4351,0.1566,0.0375,0.0073,0.0007,0.0000,0.0000
Lukas Lacko,1.0000,0.4073,0.1303,0.0287,0.0058,0.0007,0.0000,0.0000
Nikola Milojevic,1.0000,0.3920,0.1307,0.0280,0.0053,0.0007,0.0000,0.0000
Jordan Thompson,1.0000,0.4076,0.1313,0.0296,0.0044,0.0007,0.0000,0.0000
Ruben Bemelmans,1.0000,0.3483,0.1023,0.0183,0.0033,0.0007,0.0000,0.0000
Yoshihito Nishioka,1.0000,0.4106,0.1389,0.0339,0.0044,0.0006,0.0000,0.0000
Sergiy Stakhovsky,1.0000,0.3669,0.1106,0.0213,0.0044,0.0006,0.0000,0.0000
Mikhail Youzhny,1.0000,0.3809,0.1097,0.0246,0.0042,0.0006,0.0000,0.0000
Lorenzo Sonego,1.0000,0.3770,0.1180,0.0234,0.0042,0.0006,0.0000,0.0000
Bjorn Fratangelo,1.0000,0.3341,0.0894,0.0112,0.0035,0.0006,0.0000,0.0000
Filip Peliwo,1.0000,0.2453,0.0447,0.0059,0.0006,0.0006,0.0000,0.0000
Gianluigi Quinzi,1.0000,0.4395,0.1532,0.0432,0.0073,0.0005,0.0000,0.0000
Reilly Opelka,1.0000,0.4168,0.1437,0.0347,0.0058,0.0005,0.0000,0.0000
Florian Mayer,1.0000,0.3100,0.0795,0.0142,0.0037,0.0005,0.0000,0.0000
Dennis Novak,1.0000,0.4010,0.1360,0.0335,0.0035,0.0005,0.0000,0.0000
Bradley Klahn,1.0000,0.3675,0.1015,0.0231,0.0035,0.0005,0.0000,0.0000
Adam Pavlasek,1.0000,0.3355,0.0805,0.0109,0.0018,0.0005,0.0000,0.0000
Daniel Evans,1.0000,0.3880,0.1075,0.0210,0.0015,0.0005,0.0000,0.0000
Daniel Gimeno Traver,1.0000,0.2963,0.0832,0.0084,0.0011,0.0005,0.0000,0.0000
Filip Horansky,1.0000,0.2752,0.0529,0.0076,0.0005,0.0005,0.0000,0.0000
Taro Daniel,1.0000,0.4153,0.1363,0.0282,0.0043,0.0004,0.0000,0.0000
Simone Bolelli,1.0000,0.3658,0.0900,0.0175,0.0029,0.0004,0.0000,0.0000
Guido Andreozzi,1.0000,0.3498,0.0936,0.0160,0.0025,0.0004,0.0000,0.0000
Dudi Sela,1.0000,0.3489,0.1022,0.0159,0.0019,0.0004,0.0000,0.0000
Rudolf Molleker,1.0000,0.3688,0.1064,0.0196,0.0016,0.0004,0.0000,0.0000
Federico Delbonis,1.0000,0.4284,0.1497,0.0335,0.0062,0.0003,0.0000,0.0000
Evgeny Donskoy,1.0000,0.3803,0.1168,0.0238,0.0039,0.0003,0.0000,0.0000
Yuichi Sugita,1.0000,0.3874,0.1143,0.0228,0.0028,0.0003,0.0000,0.0000
Tim Smyczek,1.0000,0.3555,0.1003,0.0187,0.0026,0.0003,0.0000,0.0000
Jurgen Zopp,1.0000,0.3955,0.1230,0.0253,0.0040,0.0002,0.0000,0.0000
Radu Albot,1.0000,0.3671,0.1043,0.0204,0.0032,0.0002,0.0000,0.0000
Thomas Fabbiano,1.0000,0.3412,0.0923,0.0158,0.0022,0.0002,0.0000,0.0000
Jason Jung,1.0000,0.3300,0.0876,0.0146,0.0023,0.0001,0.0000,0.0000
Adrian Menendez Maceiras,1.0000,0.3377,0.0868,0.0159,0.0016,0.0001,0.0000,0.0000
Jason Kubler,1.0000,0.3141,0.0771,0.0130,0.0015,0.0001,0.0000,0.0000
Bernard Tomic,1.0000,0.4600,0.1779,0.0437,0.0095,0.0000,0.0000,0.0000
Prajnesh Gunneswaran,1.0000,0.3765,0.1165,0.0240,0.0045,0.0000,0.0000,0.0000
Darian King,1.0000,0.3862,0.1157,0.0252,0.0043,0.0000,0.0000,0.0000
Yannick Hanfmann,1.0000,0.3784,0.1205,0.0289,0.0042,0.0000,0.0000,0.0000
Noah Rubin,1.0000,0.3629,0.1088,0.0194,0.0041,0.0000,0.0000,0.0000
Thanasi Kokkinakis,1.0000,0.3900,0.1215,0.0277,0.0038,0.0000,0.0000,0.0000
Guillermo Garcia Lopez,1.0000,0.3835,0.1272,0.0233,0.0038,0.0000,0.0000,0.0000
Jay Clarke,1.0000,0.3523,0.0862,0.0131,0.0038,0.0000,0.0000,0.0000
Matteo Donati,1.0000,0.3817,0.1294,0.0339,0.0033,0.0000,0.0000,0.0000
Alexander Bublik,1.0000,0.3786,0.1245,0.0277,0.0032,0.0000,0.0000,0.0000
Quentin Halys,1.0000,0.3995,0.1279,0.0237,0.0032,0.0000,0.0000,0.0000
Joao Domingues,1.0000,0.3263,0.0868,0.0153,0.0032,0.0000,0.0000,0.0000
Marco Trungelliti,1.0000,0.3738,0.1138,0.0214,0.0029,0.0000,0.0000,0.0000
Stefano Travaglia,1.0000,0.3811,0.1237,0.0226,0.0026,0.0000,0.0000,0.0000
Lucas Miedler,1.0000,0.3000,0.0750,0.0144,0.0025,0.0000,0.0000,0.0000
Kenny De Schepper,1.0000,0.3125,0.0706,0.0106,0.0025,0.0000,0.0000,0.0000
Gastao Elias,1.0000,0.3329,0.0924,0.0148,0.0024,0.0000,0.0000,0.0000
Nicolas Mahut,1.0000,0.3474,0.1065,0.0239,0.0022,0.0000,0.0000,0.0000
Facundo Bagnis,1.0000,0.3268,0.0805,0.0158,0.0021,0.0000,0.0000,0.0000
Viktor Galovic,1.0000,0.3293,0.1000,0.0143,0.0021,0.0000,0.0000,0.0000
Gerald Melzer,1.0000,0.3400,0.0775,0.0125,0.0020,0.0000,0.0000,0.0000
Pablo Andujar,1.0000,0.3404,0.0854,0.0138,0.0019,0.0000,0.0000,0.0000
Horacio Zeballos,1.0000,0.3207,0.0800,0.0130,0.0019,0.0000,0.0000,0.0000
Paolo Lorenzi,1.0000,0.3218,0.0868,0.0148,0.0018,0.0000,0.0000,0.0000
Peter Polansky,1.0000,0.3063,0.0821,0.0124,0.0018,0.0000,0.0000,0.0000
Elias Ymer,1.0000,0.3614,0.1000,0.0118,0.0018,0.0000,0.0000,0.0000
Tommy Robredo,1.0000,0.3725,0.1167,0.0183,0.0017,0.0000,0.0000,0.0000
Yen Hsun Lu,1.0000,0.3535,0.0957,0.0126,0.0017,0.0000,0.0000,0.0000
Andrea Arnaboldi,1.0000,0.2911,0.0678,0.0111,0.0017,0.0000,0.0000,0.0000
Sebastian Ofner,1.0000,0.3036,0.0793,0.0150,0.0014,0.0000,0.0000,0.0000
Lukas Rosol,1.0000,0.3057,0.0821,0.0093,0.0014,0.0000,0.0000,0.0000
Stefano Napolitano,1.0000,0.3800,0.1056,0.0219,0.0013,0.0000,0.0000,0.0000
Liam Broady,1.0000,0.2973,0.0673,0.0133,0.0013,0.0000,0.0000,0.0000
Donald Young,1.0000,0.3025,0.0688,0.0119,0.0013,0.0000,0.0000,0.0000
Ze Zhang,1.0000,0.3275,0.0875,0.0100,0.0013,0.0000,0.0000,0.0000
Miomir Kecmanovic,1.0000,0.2033,0.0311,0.0033,0.0011,0.0000,0.0000,0.0000
Carlos Berlocq,1.0000,0.3195,0.0770,0.0135,0.0010,0.0000,0.0000,0.0000
Matthias Bachinger,1.0000,0.3157,0.0743,0.0133,0.0010,0.0000,0.0000,0.0000
Carlos Taberner,1.0000,0.2420,0.0520,0.0070,0.0010,0.0000,0.0000,0.0000
Yannick Maden,1.0000,0.3100,0.0754,0.0119,0.0008,0.0000,0.0000,0.0000
Alessandro Giannessi,1.0000,0.3108,0.0646,0.0085,0.0008,0.0000,0.0000,0.0000
Guilherme Clezar,1.0000,0.2300,0.0433,0.0033,0.0008,0.0000,0.0000,0.0000
John Patrick Smith,1.0000,0.2471,0.0607,0.0093,0.0007,0.0000,0.0000,0.0000
Daniel Brands,1.0000,0.3250,0.0664,0.0086,0.0007,0.0000,0.0000,0.0000
Go Soeda,1.0000,0.2533,0.0500,0.0067,0.0007,0.0000,0.0000,0.0000
