2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,29,b'Gilles Simon',sd32,gilles-simon,b'Bjorn Fratangelo',f811,bjorn-fratangelo,29,Q,76(2) 64 62,3,0,19,12,1,0,2019-580-sd32-f811,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,30,b'Gael Monfils',mc65,gael-monfils,b'Damir Dzumhur',d923,damir-dzumhur,30,,60 64 60,3,0,18,4,0,0,2019-580-mc65-d923,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,31,b'Andreas Seppi',sa93,andreas-seppi,b'Steve Johnson',j386,steve-johnson,,31,64 46 64 63,3,1,22,17,0,0,2019-580-sa93-j386,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,32,b'Philipp Kohlschreiber',k435,philipp-kohlschreiber,b'Zhe Li',l733,zhe-li,32,WC,62 62 64,3,0,18,8,0,0,2019-580-k435-l733,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,33,b'Radu Albot',a829,radu-albot,b'Michael Mmoh',mp01,michael-mmoh,,,36 63 64 62,3,1,21,15,0,0,2019-580-a829-mp01,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,34,b'Alex Bolt',bi81,alex-bolt,b'Jack Sock',sm25,jack-sock,WC,WC,46 63 62 62,3,1,22,13,0,0,2019-580-bi81-sm25,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,35,b'Jeremy Chardy',ca12,jeremy-chardy,b'Ugo Humbert',hh26,ugo-humbert,,,36 76(6) 64 67(4) 76(6),3,2,29,29,2,1,2019-580-ca12-hh26,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,36,b'Marius Copil',ca99,marius-copil,b'Marcel Granollers',g710,marcel-granollers,,,63 64 64,3,0,18,11,0,0,2019-580-ca99-g710,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,37,b'Pablo Cuevas',c882,pablo-cuevas,b'Dusan Lajovic',l987,dusan-lajovic,,,64 75 61,3,0,19,10,0,0,2019-580-c882-l987,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,38,b'Taro Daniel',da81,taro-daniel,b'Thanasi Kokkinakis',kd46,thanasi-kokkinakis,,Q,57 42 (RET),1,1,9,9,0,0,2019-580-da81-kd46,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,39,b'Evgeny Donskoy',d864,evgeny-donskoy,b'Laslo Djere',db63,laslo-djere,,,67(5) 64 61 76(5),3,1,25,18,1,1,2019-580-d864-db63,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,40,b'Matthew Ebden',e690,matthew-ebden,b'Jan-Lennard Struff',sl28,jan-lennard-struff,,,16 64 63 64,3,1,19,17,0,0,2019-580-e690-sl28,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,41,b'Daniel Evans',e687,daniel-evans,b'Tatsuma Ito',i230,tatsuma-ito,Q,Q,75 61 76(8),3,0,20,12,1,0,2019-580-e687-i230,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,42,b'Thomas Fabbiano',f586,thomas-fabbiano,b'Jason Kubler',kb95,jason-kubler,,WC,64 76(1) 26 63,3,1,21,19,1,0,2019-580-f586-kb95,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,43,b'Taylor Fritz',fb98,taylor-fritz,b'Cameron Norrie',n771,cameron-norrie,,,63 76(6) 62,3,0,19,11,1,0,2019-580-fb98-n771,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,44,b'Marton Fucsovics',f724,marton-fucsovics,b'Albert Ramos-Vinolas',r772,albert-ramos-vinolas,,,63 64 67(5) 63,3,1,24,17,0,1,2019-580-f724-r772,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,45,b'Robin Haase',h756,robin-haase,b'Guillermo Garcia-Lopez',g476,guillermo-garcia-lopez,,,75 64 75,3,0,20,14,0,0,2019-580-h756-g476,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,46,b'Ryan Harrison',h940,ryan-harrison,b'Jiri Vesely',v708,jiri-vesely,,,60 75 63,3,0,19,8,0,0,2019-580-h940-v708,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,47,b'Pierre-Hugues Herbert',h996,pierre-hugues-herbert,b'Sam Querrey',q927,sam-querrey,,,57 76(6) 63 61,3,1,24,17,1,0,2019-580-h996-q927,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,48,b'Ilya Ivashka',i305,ilya-ivashka,b'Malek Jaziri',j267,malek-jaziri,,,46 76(6) 61 40 (RET),3,1,21,13,1,0,2019-580-i305-j267,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,49,b'Ivo Karlovic',k336,ivo-karlovic,b'Hubert Hurkacz',hb71,hubert-hurkacz,,,67(5) 76(6) 76(3) 76(5),3,1,27,25,3,1,2019-580-k336-hb71,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,50,b'Denis Kudla',kb09,denis-kudla,b'Marc Polmans',pg94,marc-polmans,,WC,57 16 62 63 62,3,2,24,20,0,0,2019-580-kb09-pg94,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,51,b'Henri Laaksonen',l949,henri-laaksonen,b'Mirza Basic',be67,mirza-basic,Q,,64 76(4) 46 63,3,1,23,19,1,0,2019-580-l949-be67,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,52,b'Maximilian Marterer',mn13,maximilian-marterer,b'Gleb Sakharov',sj22,gleb-sakharov,,Q,63 61 63,3,0,18,7,0,0,2019-580-mn13-sj22,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,53,b'Leonardo Mayer',md56,leonardo-mayer,b'Nicolas Jarry',j551,nicolas-jarry,,,76(4) 76(3) 46 63,3,1,24,21,2,0,2019-580-md56-j551,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,54,b'Mackenzie McDonald',mk66,mackenzie-mcdonald,b'Andrey Rublev',re44,andrey-rublev,,,64 64 26 64,3,1,20,18,0,0,2019-580-mk66-re44,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,55,b'John Millman',mh30,john-millman,b'Federico Delbonis',d874,federico-delbonis,,,63 36 76(3) 62,3,1,22,17,1,0,2019-580-mh30-d874,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,56,b'Yoshihito Nishioka',n732,yoshihito-nishioka,b'Tennys Sandgren',sl08,tennys-sandgren,,,64 76(5) 46 64,3,1,23,20,1,0,2019-580-n732-sl08,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,57,b'Alexei Popyrin',p09z,alexei-popyrin,b'Mischa Zverev',z168,mischa-zverev,WC,,75 76(7) 64,3,0,20,15,1,0,2019-580-p09z-z168,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,58,b'Joao Sousa',sh90,joao-sousa,b'Guido Pella',pc11,guido-pella,,,76(2) 46 76(5) 46 62,3,2,28,26,2,0,2019-580-sh90-pc11,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,59,b'Jordan Thompson',tc61,jordan-thompson,b'Feliciano Lopez',l397,feliciano-lopez,,,61 76(0) 63,3,0,19,10,1,0,2019-580-tc61-l397,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,60,b'Frances Tiafoe',td51,frances-tiafoe,b'Prajnesh Gunneswaran',ga94,prajnesh-gunneswaran,,Q,76(7) 63 63,3,0,19,12,1,0,2019-580-td51-ga94,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,61,b'Stefano Travaglia',ta12,stefano-travaglia,b'Guido Andreozzi',a887,guido-andreozzi,Q,,67(3) 62 63 62,3,1,24,14,0,1,2019-580-ta12-a887,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,62,b'Viktor Troicki',t840,viktor-troicki,b'Roberto Carballes Baena',cf59,roberto-carballes-baena,Q,,61 16 26 61 64,3,2,21,18,0,0,2019-580-t840-cf59,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,63,b'Jo-Wilfried Tsonga',t786,jo-wilfried-tsonga,b'Martin Klizan',k966,martin-klizan,WC,,64 64 76(5),3,0,19,14,1,0,2019-580-t786-k966,
2019-580,6,australian-open,/en/scores/archive/australian-open/580/2019/results,Round of 128,7,64,b'Stan Wawrinka',w367,stan-wawrinka,b'Ernests Gulbis',g858,ernests-gulbis,,,36 31 (RET),1,1,6,7,0,0,2019-580-w367-g858,
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Final,1,1,b'Juan Ignacio Londero',lb84,juan-ignacio-londero,b'Guido Pella',pc11,guido-pella,W,8,36 75 61,2,1,16,12,0,0,2019-9158-lb84-pc11,/en/scores/2019/9158/MS001/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Semifinals,2,1,b'Guido Pella',pc11,guido-pella,b'Pablo Cuevas',c882,pablo-cuevas,8,,61 36 63,2,1,15,10,0,0,2019-9158-pc11-c882,/en/scores/2019/9158/MS002/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Semifinals,2,2,b'Juan Ignacio Londero',lb84,juan-ignacio-londero,b'Federico Delbonis',d874,federico-delbonis,W,,61 60,2,0,12,1,0,0,2019-9158-lb84-d874,/en/scores/2019/9158/MS003/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Quarterfinals,3,1,b'Guido Pella',pc11,guido-pella,b'Diego Schwartzman',sm37,diego-schwartzman,8,3,75 62,2,0,13,7,0,0,2019-9158-pc11-sm37,/en/scores/2019/9158/MS005/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Quarterfinals,3,2,b'Pablo Cuevas',c882,pablo-cuevas,b'Aljaz Bedene',bh09,aljaz-bedene,,,76(2) 61,2,0,13,7,1,0,2019-9158-c882-bh09,/en/scores/2019/9158/MS004/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Quarterfinals,3,3,b'Federico Delbonis',d874,federico-delbonis,b'Jaume Munar',mu94,jaume-munar,,,75 64,2,0,13,9,0,0,2019-9158-d874-mu94,/en/scores/2019/9158/MS007/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Quarterfinals,3,4,b'Juan Ignacio Londero',lb84,juan-ignacio-londero,b'Pedro Cachin',cg04,pedro-cachin,W,Q,64 76(3),2,0,13,10,1,0,2019-9158-lb84-cg04,/en/scores/2019/9158/MS006/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,1,b'Aljaz Bedene',bh09,aljaz-bedene,b'Fabio Fognini',f510,fabio-fognini,,1,61 64,2,0,12,5,0,0,2019-9158-bh09-f510,/en/scores/2019/9158/MS008/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,2,b'Jaume Munar',mu94,jaume-munar,b'Marco Cecchinato',cf01,marco-cecchinato,,2,63 36 61,2,1,15,10,0,0,2019-9158-mu94-cf01,/en/scores/2019/9158/MS015/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,3,b'Diego Schwartzman',sm37,diego-schwartzman,b'Alessandro Giannessi',g983,alessandro-giannessi,3,Q,67(4) 63 60,2,1,18,10,0,1,2019-9158-sm37-g983,/en/scores/2019/9158/MS010/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,4,b'Pedro Cachin',cg04,pedro-cachin,b'Pablo Carreno Busta',cd85,pablo-carreno-busta,Q,4,67(3) 10 (RET),1,1,7,7,0,1,2019-9158-cg04-cd85,/en/scores/2019/9158/MS013/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,5,b'Pablo Cuevas',c882,pablo-cuevas,b'Malek Jaziri',j267,malek-jaziri,,6,76(5) 62,2,0,13,8,1,0,2019-9158-c882-j267,/en/scores/2019/9158/MS009/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,6,b'Guido Pella',pc11,guido-pella,b'Albert Ramos-Vinolas',r772,albert-ramos-vinolas,8,,64 76(4),2,0,13,10,1,0,2019-9158-pc11-r772,/en/scores/2019/9158/MS011/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,7,b'Federico Delbonis',d874,federico-delbonis,b'Roberto Carballes Baena',cf59,roberto-carballes-baena,,,67(3) 62 62,2,1,18,11,0,1,2019-9158-d874-cf59,/en/scores/2019/9158/MS014/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 16,4,8,b'Juan Ignacio Londero',lb84,juan-ignacio-londero,b'Lorenzo Sonego',su87,lorenzo-sonego,W,,75 63,2,0,13,8,0,0,2019-9158-lb84-su87,/en/scores/2019/9158/MS012/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,1,b'Juan Ignacio Londero',lb84,juan-ignacio-londero,b'Nicolas Jarry',j551,nicolas-jarry,W,5,62 76(5),2,0,13,8,1,0,2019-9158-lb84-j551,/en/scores/2019/9158/MS024/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,2,b'Malek Jaziri',j267,malek-jaziri,b'Carlos Berlocq',b884,carlos-berlocq,6,W,63 46 76(4),2,1,17,15,1,0,2019-9158-j267-b884,/en/scores/2019/9158/MS019/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,3,b'Federico Delbonis',d874,federico-delbonis,b'Leonardo Mayer',md56,leonardo-mayer,,7,64 67(5) 63,2,1,18,14,0,1,2019-9158-d874-md56,/en/scores/2019/9158/MS028/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,4,b'Guido Pella',pc11,guido-pella,b'Paolo Lorenzi',l503,paolo-lorenzi,8,L,61 63,2,0,12,4,0,0,2019-9158-pc11-l503,/en/scores/2019/9158/MS023/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,5,b'Aljaz Bedene',bh09,aljaz-bedene,b'Maximilian Marterer',mn13,maximilian-marterer,,,63 64,2,0,12,7,0,0,2019-9158-bh09-mn13,/en/scores/2019/9158/MS017/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,6,b'Pedro Cachin',cg04,pedro-cachin,b'Cameron Norrie',n771,cameron-norrie,Q,,64 64,2,0,12,8,0,0,2019-9158-cg04-n771,/en/scores/2019/9158/MS026/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,7,b'Roberto Carballes Baena',cf59,roberto-carballes-baena,b'Andrej Martin',mf35,andrej-martin,,Q,63 62,2,0,12,5,0,0,2019-9158-cf59-mf35,/en/scores/2019/9158/MS029/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,8,b'Pablo Cuevas',c882,pablo-cuevas,b'Facundo Bagnis',bf23,facundo-bagnis,,Q,64 64,2,0,12,8,0,0,2019-9158-c882-bf23,/en/scores/2019/9158/MS018/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,9,b'Alessandro Giannessi',g983,alessandro-giannessi,b'Thiago Seyboth Wild',sx91,thiago-seyboth-wild,Q,W,67(8) 75 76(4),2,1,20,18,1,1,2019-9158-g983-sx91,/en/scores/2019/9158/MS021/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,10,b'Jaume Munar',mu94,jaume-munar,b'Guido Andreozzi',a887,guido-andreozzi,,,61 64,2,0,12,5,0,0,2019-9158-mu94-a887,/en/scores/2019/9158/MS030/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,11,b'Albert Ramos-Vinolas',r772,albert-ramos-vinolas,b'Hugo Dellien',da31,hugo-dellien,,L,76(7) 46 63,2,1,17,15,1,0,2019-9158-r772-da31,/en/scores/2019/9158/MS022/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,Round of 32,5,12,b'Lorenzo Sonego',su87,lorenzo-sonego,b'Pablo Andujar',a596,pablo-andujar,,,63 62,2,0,12,5,0,0,2019-9158-su87-a596,/en/scores/2019/9158/MS025/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,2nd Round Qualifying,6,1,b'Alessandro Giannessi',g983,alessandro-giannessi,b'Paolo Lorenzi',l503,paolo-lorenzi,7,1,67(3) 64 76(5),2,1,19,17,1,1,2019-9158-g983-l503,/en/scores/2019/9158/QS004/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,2nd Round Qualifying,6,2,b'Andrej Martin',mf35,andrej-martin,b'Hugo Dellien',da31,hugo-dellien,8,3,76(4) 67(3) 75,2,1,20,18,1,1,2019-9158-mf35-da31,/en/scores/2019/9158/QS006/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,2nd Round Qualifying,6,3,b'Facundo Bagnis',bf23,facundo-bagnis,b'Federico Coria',ce77,federico-coria,5,,64 64,2,0,12,8,0,0,2019-9158-bf23-ce77,/en/scores/2019/9158/QS007/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,2nd Round Qualifying,6,4,b'Pedro Cachin',cg04,pedro-cachin,b'Gianluigi Quinzi',q948,gianluigi-quinzi,,6,63 75,2,0,13,8,0,0,2019-9158-cg04-q948,/en/scores/2019/9158/QS005/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,1,b'Paolo Lorenzi',l503,paolo-lorenzi,b'Facundo Arguello',a941,facundo-arguello,1,,36 63 64,2,1,15,13,0,0,2019-9158-l503-a941,/en/scores/2019/9158/QS008/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,2,b'Pedro Cachin',cg04,pedro-cachin,b'Marco Trungelliti',ta29,marco-trungelliti,,2,75 63,2,0,13,8,0,0,2019-9158-cg04-ta29,/en/scores/2019/9158/QS010/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,3,b'Hugo Dellien',da31,hugo-dellien,b'Francisco Cerundolo',c0au,francisco-cerundolo,3,W,64 63,2,0,12,7,0,0,2019-9158-da31-c0au,/en/scores/2019/9158/QS012/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,4,b'Federico Coria',ce77,federico-coria,b'Casper Ruud',rh16,casper-ruud,,4,75 64,2,0,13,9,0,0,2019-9158-ce77-rh16,/en/scores/2019/9158/QS014/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,5,b'Facundo Bagnis',bf23,facundo-bagnis,b'Marcelo Arevalo',a853,marcelo-arevalo,5,,62 64,2,0,12,6,0,0,2019-9158-bf23-a853,/en/scores/2019/9158/QS015/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,6,b'Gianluigi Quinzi',q948,gianluigi-quinzi,b'Andrea Collarini',cc66,andrea-collarini,6,,46 64 61,2,1,16,11,0,0,2019-9158-q948-cc66,/en/scores/2019/9158/QS011/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,7,b'Alessandro Giannessi',g983,alessandro-giannessi,b'Facundo Diaz Acosta',d0cg,facundo-diaz-acosta,7,W,76(4) 12 (RET),1,1,8,8,1,0,2019-9158-g983-d0cg,/en/scores/2019/9158/QS009/match-stats?isLive=False
2019-9158,7,cordoba,/en/scores/archive/cordoba/9158/2019/results,1st Round Qualifying,7,8,b'Andrej Martin',mf35,andrej-martin,b'Federico Gaio',gb53,federico-gaio,8,,63 61,2,0,12,4,0,0,2019-9158-mf35-gb53,/en/scores/2019/9158/QS013/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Final,1,1,b'Jo-Wilfried Tsonga',t786,jo-wilfried-tsonga,b'Pierre-Hugues Herbert',h996,pierre-hugues-herbert,W,7,64 62,2,0,12,6,0,0,2019-375-t786-h996,/en/scores/2019/375/MS001/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Semifinals,2,1,b'Pierre-Hugues Herbert',h996,pierre-hugues-herbert,b'Tomas Berdych',ba47,tomas-berdych,7,,62 75,2,0,13,7,0,0,2019-375-h996-ba47,/en/scores/2019/375/MS003/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Semifinals,2,2,b'Jo-Wilfried Tsonga',t786,jo-wilfried-tsonga,b'Radu Albot',a829,radu-albot,W,,61 63,2,0,12,4,0,0,2019-375-t786-a829,/en/scores/2019/375/MS002/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Quarterfinals,3,1,b'Pierre-Hugues Herbert',h996,pierre-hugues-herbert,b'Denis Shapovalov',su55,denis-shapovalov,7,3 W,75 76(4),2,0,14,11,1,0,2019-375-h996-su55,/en/scores/2019/375/MS006/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Quarterfinals,3,2,b'Jo-Wilfried Tsonga',t786,jo-wilfried-tsonga,b'Jeremy Chardy',ca12,jeremy-chardy,W,6,67(6) 76(4) 64,2,1,19,17,1,1,2019-375-t786-ca12,/en/scores/2019/375/MS005/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Quarterfinals,3,3,b'Radu Albot',a829,radu-albot,b'Marcos Baghdatis',b837,marcos-baghdatis,,Q,62 76(2),2,0,13,8,1,0,2019-375-a829-b837,/en/scores/2019/375/MS004/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Quarterfinals,3,4,b'Tomas Berdych',ba47,tomas-berdych,b'Filip Krajinovic',kb05,filip-krajinovic,,,76(3) 67(5) 75,2,1,20,18,1,1,2019-375-ba47-kb05,/en/scores/2019/375/MS007/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,1,b'Marcos Baghdatis',b837,marcos-baghdatis,b'Lucas Pouille',pf39,lucas-pouille,Q,1,76(2) 67(3) 64,2,1,19,17,1,1,2019-375-b837-pf39,/en/scores/2019/375/MS008/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,2,b'Filip Krajinovic',kb05,filip-krajinovic,b'David Goffin',gb88,david-goffin,,2,64 64,2,0,12,8,0,0,2019-375-kb05-gb88,/en/scores/2019/375/MS015/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,3,b'Denis Shapovalov',su55,denis-shapovalov,b'Marcel Granollers',g710,marcel-granollers,3 W,,64 76(1),2,0,13,10,1,0,2019-375-su55-g710,/en/scores/2019/375/MS013/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,4,b'Jo-Wilfried Tsonga',t786,jo-wilfried-tsonga,b'Gilles Simon',sd32,gilles-simon,W,4,62 76(3),2,0,13,8,1,0,2019-375-t786-sd32,/en/scores/2019/375/MS010/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,5,b'Jeremy Chardy',ca12,jeremy-chardy,b'Antoine Hoang',ha71,antoine-hoang,6,Q,63 75,2,0,13,8,0,0,2019-375-ca12-ha71,/en/scores/2019/375/MS011/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,6,b'Pierre-Hugues Herbert',h996,pierre-hugues-herbert,b'Ilya Ivashka',i305,ilya-ivashka,7,,46 64 62,2,1,16,12,0,0,2019-375-h996-i305,/en/scores/2019/375/MS012/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,7,b'Tomas Berdych',ba47,tomas-berdych,b'Benoit Paire',pd31,benoit-paire,,8,62 60,2,0,12,2,0,0,2019-375-ba47-pd31,/en/scores/2019/375/MS014/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 16,4,8,b'Radu Albot',a829,radu-albot,b'Ernests Gulbis',g858,ernests-gulbis,,,76(5) 46 64,2,1,17,16,1,0,2019-375-a829-g858,/en/scores/2019/375/MS009/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 32,5,1,b'Radu Albot',a829,radu-albot,b'Philipp Kohlschreiber',k435,philipp-kohlschreiber,,5,64 63,2,0,12,7,0,0,2019-375-a829-k435,/en/scores/2019/375/MS019/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 32,5,2,b'Jeremy Chardy',ca12,jeremy-chardy,b'Adrian Menendez-Maceiras',mb53,adrian-menendez-maceiras,6,L,61 61,2,0,12,2,0,0,2019-375-ca12-mb53,/en/scores/2019/375/MS023/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 32,5,3,b'Pierre-Hugues Herbert',h996,pierre-hugues-herbert,b'Denis Kudla',kb09,denis-kudla,7,,62 61,2,0,12,3,0,0,2019-375-h996-kb09,/en/scores/2019/375/MS024/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 32,5,4,b'Benoit Paire',pd31,benoit-paire,b'Evgeny Donskoy',d864,evgeny-donskoy,8,,75 63,2,0,13,8,0,0,2019-375-pd31-d864,/en/scores/2019/375/MS028/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 32,5,5,b'Marcos Baghdatis',b837,marcos-baghdatis,b'Ruben Bemelmans',be54,ruben-bemelmans,Q,L,62 64,2,0,12,6,0,0,2019-375-b837-be54,/en/scores/2019/375/MS017/match-stats?isLive=False
2019-375,8,montpellier,/en/scores/archive/montpellier/375/2019/results,Round of 32,5,6,b'Tomas Berdych',ba47,tomas-berdych,b'Matthias Bachinger',bc65,matthias-bachinger,,Q,57 63 63,2,1,17,13,0,0,2019-375-ba47-bc65,/en/scores/2019/375/MS029/match-stats?isLive=False
